Description,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
3MB-SB,3.548137722,4,06/01/2019 00:00,2019,6,1,0,0,7,7,Late Night,1,10,0,79.77,160.08,0,2,40,127.73,32.35,0,26,few clouds,2,F,6
3MB-SB,3.561075028,4,06/01/2019 01:00,2019,6,1,1,0,7,7,Late Night,1,143,0.65,76.64,166.93,0,2,46,128.2,38.73,0,26,thunderstorm,12,F,6
3MB-SB,3.548911833,4,06/01/2019 06:00,2019,6,1,6,0,7,7,Early Morning,2,210,0.58,69.95,183.68,0,3,3,127.76,55.92,0,25,thunderstorm,12,F,6
3MB-SB,3.548677556,4,06/01/2019 07:00,2019,6,1,7,0,7,7,Early Morning,2,344,0.9,69.1,185.23,0,3,5,127.75,57.48,0,24,thunderstorm with rain,14,F,6
3MB-SB,3.5475315,4,06/01/2019 08:00,2019,6,1,8,0,7,7,Early Morning,2,536,0.63,68.83,185.79,0,3,5,127.71,58.08,0,23,thunderstorm with light rain,13,F,6
3MB-SB,3.547928,4,06/01/2019 09:00,2019,6,1,9,0,7,7,Late Morning,3,647,0.88,69.81,183.16,0,3,3,127.73,55.43,0,24,thunderstorm with light rain,13,F,6
3MB-SB,3.547354583,4,06/01/2019 10:00,2019,6,1,10,0,7,7,Late Morning,3,674,0.54,67.76,188.86,0,3,8,127.7,61.16,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.547234167,4,06/01/2019 11:00,2019,6,1,11,0,7,7,Late Morning,3,650,0.68,76.5,167.28,0,2,47,127.7,39.58,0,25,light rain,8,F,6
3MB-SB,3.546988917,4,06/01/2019 12:00,2019,6,1,12,0,7,7,Early Afternoon,4,691,0.6,79.64,160.51,0,2,40,127.69,32.82,0,28,light rain,8,F,6
3MB-SB,3.547793,4,06/01/2019 13:00,2019,6,1,13,0,7,7,Early Afternoon,4,724,0.69,77.92,164.66,0,2,44,127.72,36.94,0,27,few clouds,2,F,6
3MB-SB,3.547234167,4,06/01/2019 14:00,2019,6,1,14,0,7,7,Early Afternoon,4,729,0.63,79.58,160.59,0,2,40,127.7,32.89,0,29,scattered clouds,3,F,6
3MB-SB,3.547162306,4,06/01/2019 15:00,2019,6,1,15,0,7,7,Late Afternoon,5,760,0.82,82.02,156.03,0,2,36,127.7,28.33,0,30,scattered clouds,3,F,6
3MB-SB,3.54714875,4,06/01/2019 16:00,2019,6,1,16,0,7,7,Late Afternoon,5,724,0.57,86.92,147.09,0,2,27,127.7,19.39,0,29,scattered clouds,3,E,5
3MB-SB,3.547443,4,06/01/2019 17:00,2019,6,1,17,0,7,7,Late Afternoon,5,748,0.47,82.7,154.56,0,2,34,127.71,26.85,0,29,broken clouds,4,E,5
3MB-SB,3.548106083,4,06/01/2019 18:00,2019,6,1,18,0,7,7,Evening,6,835,0.68,88.26,144.76,0,2,24,127.73,17.03,0,29,broken clouds,4,E,5
3MB-SB,3.547328,4,06/01/2019 19:00,2019,6,1,19,0,7,7,Evening,6,709,0.51,89.23,143.57,0,2,23,127.7,15.87,0,28,scattered clouds,3,E,5
3MB-SB,3.5477345,4,06/01/2019 20:00,2019,6,1,20,0,7,7,Evening,6,752,0.69,82.19,155.65,0,2,35,127.72,27.93,0,28,few clouds,2,E,5
3MB-SB,3.546938222,4,06/01/2019 21:00,2019,6,1,21,0,7,7,Late Evening,7,620,0.58,82.43,155.77,0,2,35,127.69,28.08,0,27,few clouds,2,E,5
3MB-SB,3.547686722,4,06/01/2019 22:00,2019,6,1,22,0,7,7,Late Evening,7,408,0.71,87.26,146.58,0,2,26,127.72,18.86,0,26,few clouds,2,E,5
3MB-SB,3.547224083,4,06/01/2019 23:00,2019,6,1,23,0,7,7,Late Evening,7,395,0.68,85.26,150.25,0,2,30,127.7,22.55,0,26,few clouds,2,E,5
3MB-SB,3.546930667,4,06/02/2019 00:00,2019,6,2,0,0,1,1,Late Night,1,253,0.49,89.86,142.25,0,2,22,127.69,14.56,0,26,few clouds,2,E,5
3MB-SB,3.547122944,4,06/02/2019 01:00,2019,6,2,1,0,1,1,Late Night,1,99,1.03,90.77,141.24,0,2,21,127.7,13.54,0,26,few clouds,2,E,5
3MB-SB,3.550449083,4,06/02/2019 02:00,2019,6,2,2,0,1,1,Late Night,1,59,1.03,85.96,151.12,0,2,31,127.82,23.3,0,26,few clouds,2,E,5
3MB-SB,3.551971333,4,06/02/2019 06:00,2019,6,2,6,0,1,1,Early Morning,2,124,0.65,85.05,150.84,0,2,30,127.87,22.97,0,25,few clouds,2,E,5
3MB-SB,3.547827,4,06/02/2019 07:00,2019,6,2,7,0,1,1,Early Morning,2,269,0.47,75.09,178.41,0,2,58,127.72,50.69,0,25,few clouds,2,F,6
3MB-SB,3.547945139,4,06/02/2019 08:00,2019,6,2,8,0,1,1,Early Morning,2,367,0.44,79.48,162.06,0,2,42,127.73,34.33,0,25,scattered clouds,3,F,6
3MB-SB,3.5474625,4,06/02/2019 09:00,2019,6,2,9,0,1,1,Late Morning,3,402,0.48,89.75,143.96,0,2,23,127.71,16.25,0,26,scattered clouds,3,E,5
3MB-SB,3.547284167,4,06/02/2019 10:00,2019,6,2,10,0,1,1,Late Morning,3,404,0.52,91.16,140.46,0,2,20,127.7,12.76,0,29,scattered clouds,3,E,5
3MB-SB,3.5476875,4,06/02/2019 11:00,2019,6,2,11,0,1,1,Late Morning,3,451,0.52,90.47,141.54,0,2,21,127.72,13.82,0,29,broken clouds,4,E,5
3MB-SB,3.5483,4,06/02/2019 12:00,2019,6,2,12,0,1,1,Early Afternoon,4,404,0.64,86.97,147.11,0,2,27,127.74,19.37,0,29,broken clouds,4,E,5
3MB-SB,3.547811556,4,06/02/2019 13:00,2019,6,2,13,0,1,1,Early Afternoon,4,480,0.43,89.67,142.75,0,2,22,127.72,15.03,0,31,broken clouds,4,E,5
3MB-SB,3.54722625,4,06/02/2019 14:00,2019,6,2,14,0,1,1,Early Afternoon,4,493,0.4,88.33,145.05,0,2,25,127.7,17.35,0,31,broken clouds,4,E,5
3MB-SB,3.547107361,4,06/02/2019 15:00,2019,6,2,15,0,1,1,Late Afternoon,5,551,0.45,87,146.8,0,2,26,127.7,19.1,0,32,broken clouds,4,E,5
3MB-SB,3.547174222,4,06/02/2019 16:00,2019,6,2,16,0,1,1,Late Afternoon,5,592,0.48,84.89,150.91,0,2,30,127.7,23.21,0,32,broken clouds,4,E,5
3MB-SB,3.548778306,4,06/02/2019 17:00,2019,6,2,17,0,1,1,Late Afternoon,5,566,0.62,90.5,141.35,0,2,21,127.76,13.59,0,31,broken clouds,4,E,5
3MB-SB,3.548319833,4,06/02/2019 18:00,2019,6,2,18,0,1,1,Evening,6,556,0.54,87.99,145.38,0,2,25,127.74,17.64,0,29,scattered clouds,3,E,5
3MB-SB,3.547131944,4,06/02/2019 19:00,2019,6,2,19,0,1,1,Evening,6,570,0.5,87.21,147.18,0,2,27,127.7,19.48,0,29,scattered clouds,3,E,5
3MB-SB,3.5472785,4,06/02/2019 20:00,2019,6,2,20,0,1,1,Evening,6,428,0.86,77.96,164.15,0,2,44,127.7,36.45,0,28,scattered clouds,3,F,6
3MB-SB,3.547411722,4,06/02/2019 21:00,2019,6,2,21,0,1,1,Late Evening,7,419,0.33,76.83,166.76,0,2,46,127.71,39.05,0,28,scattered clouds,3,F,6
3MB-SB,3.546890667,4,06/02/2019 22:00,2019,6,2,22,0,1,1,Late Evening,7,369,0.66,75.49,170.38,0,2,50,127.69,42.69,0,27,few clouds,2,F,6
3MB-SB,3.548266417,4,06/02/2019 23:00,2019,6,2,23,0,1,1,Late Evening,7,253,0.37,79.65,160.43,0,2,40,127.74,32.69,0,27,few clouds,2,F,6
3MB-SB,3.547785222,4,06/03/2019 00:00,2019,6,3,0,0,2,2,Late Night,1,126,0.41,82.44,155.5,0,2,35,127.72,27.78,0,27,few clouds,2,E,5
3MB-SB,3.659267778,4,06/03/2019 05:00,2019,6,3,5,0,2,2,Early Morning,2,125,0.64,91.19,140.6,0,2,20,131.73,8.87,0,25,few clouds,2,E,5
3MB-SB,3.723938944,4,06/03/2019 06:00,2019,6,3,6,0,2,2,Early Morning,2,824,1.41,64.2,205.09,0,3,25,134.06,71.03,0,26,overcast clouds,5,F,6
3MB-SB,3.567592,4,06/03/2019 07:00,2019,6,3,7,0,2,2,Early Morning,2,739,11.17,16.66,1001.03,0,16,41,128.43,872.6,0,26,overcast clouds,5,F,6
3MB-SB,3.78932925,4,06/03/2019 08:00,2019,6,3,8,0,2,2,Early Morning,2,724,12.77,7.97,1632.21,0,27,12,136.42,1495.79,0,26,overcast clouds,5,F,6
3MB-SB,3.5490625,4,06/03/2019 09:00,2019,6,3,9,0,2,2,Late Morning,3,806,5.24,43.04,467.57,0,7,47,127.77,339.8,0,31,overcast clouds,5,F,6
3MB-SB,3.547029694,4,06/03/2019 10:00,2019,6,3,10,0,2,2,Late Morning,3,677,0.61,77.89,164.6,0,2,44,127.69,36.91,0,31,overcast clouds,5,F,6
3MB-SB,3.547171694,4,06/03/2019 11:00,2019,6,3,11,0,2,2,Late Morning,3,783,0.57,77.36,165.55,0,2,45,127.7,37.85,0,31,overcast clouds,5,F,6
3MB-SB,3.548959056,4,06/03/2019 12:00,2019,6,3,12,0,2,2,Early Afternoon,4,859,0.59,75.34,169.83,0,2,49,127.76,42.07,0,33,overcast clouds,5,F,6
3MB-SB,3.547465,4,06/03/2019 13:00,2019,6,3,13,0,2,2,Early Afternoon,4,745,0.65,73.7,174.14,0,2,54,127.71,46.43,0,32,scattered clouds,3,F,6
3MB-SB,3.547488056,4,06/03/2019 14:00,2019,6,3,14,0,2,2,Early Afternoon,4,842,0.69,76.11,168.67,0,2,48,127.71,40.96,0,32,scattered clouds,3,F,6
3MB-SB,3.54782625,4,06/03/2019 15:00,2019,6,3,15,0,2,2,Late Afternoon,5,824,0.62,74.56,171.68,0,2,51,127.72,43.96,0,32,scattered clouds,3,F,6
3MB-SB,3.547255833,4,06/03/2019 16:00,2019,6,3,16,0,2,2,Late Afternoon,5,767,0.6,82.87,154.38,0,2,34,127.7,26.68,0,31,few clouds,2,E,5
3MB-SB,3.547333333,4,06/03/2019 17:00,2019,6,3,17,0,2,2,Late Afternoon,5,889,0.67,78.42,164.36,0,2,44,127.7,36.66,0,31,few clouds,2,F,6
3MB-SB,3.548213278,4,06/03/2019 18:00,2019,6,3,18,0,2,2,Evening,6,926,0.72,71.58,179.68,0,2,59,127.74,51.94,0,31,few clouds,2,F,6
3MB-SB,3.547362667,4,06/03/2019 19:00,2019,6,3,19,0,2,2,Evening,6,837,0.82,77.35,165.63,0,2,45,127.71,37.92,0,30,few clouds,2,F,6
3MB-SB,3.548197778,4,06/03/2019 20:00,2019,6,3,20,0,2,2,Evening,6,797,0.97,84.03,152.07,0,2,32,127.74,24.33,0,27,few clouds,2,E,5
3MB-SB,3.5475685,4,06/03/2019 21:00,2019,6,3,21,0,2,2,Late Evening,7,849,0.92,85.18,150.11,0,2,30,127.71,22.4,0,27,few clouds,2,E,5
3MB-SB,3.548396833,4,06/03/2019 22:00,2019,6,3,22,0,2,2,Late Evening,7,748,8.5,85.35,149.68,0,2,29,127.74,21.94,0,27,few clouds,2,E,5
3MB-SB,3.547435889,4,06/03/2019 23:00,2019,6,3,23,0,2,2,Late Evening,7,579,14.11,70.8,186.75,0,3,6,127.71,59.04,0,27,few clouds,2,F,6
3MB-SB,3.547458444,4,06/04/2019 00:00,2019,6,4,0,0,3,3,Late Night,1,258,1.45,75.25,173.36,0,2,53,127.71,45.65,0,27,few clouds,2,F,6
3MB-SB,3.606879167,4,06/04/2019 01:00,2019,6,4,1,0,3,3,Late Night,1,87,1.46,96.98,131.95,0,2,11,129.85,2.1,0,27,few clouds,2,D,4
3MB-SB,3.554261917,4,06/04/2019 06:00,2019,6,4,6,0,3,3,Early Morning,2,148,0.58,83.32,153.84,0,2,33,127.95,25.89,0,26,few clouds,2,E,5
3MB-SB,3.570068944,4,06/04/2019 07:00,2019,6,4,7,0,3,3,Early Morning,2,285,0.65,84.32,152.05,0,2,32,128.52,23.53,0,26,few clouds,2,E,5
3MB-SB,3.576931333,4,06/04/2019 08:00,2019,6,4,8,0,3,3,Early Morning,2,409,0.57,72.84,176.23,0,2,56,128.77,47.46,0,26,scattered clouds,3,F,6
3MB-SB,3.547650333,4,06/04/2019 09:00,2019,6,4,9,0,3,3,Late Morning,3,439,0.49,73.26,176.66,0,2,56,127.72,48.94,0,,,,F,6
3MB-SB,3.547326,4,06/04/2019 10:00,2019,6,4,10,0,3,3,Late Morning,3,481,0.56,85.45,149.6,0,2,29,127.7,21.9,0,,,,E,5
3MB-SB,3.547278,4,06/04/2019 11:00,2019,6,4,11,0,3,3,Late Morning,3,482,0.44,85.96,149.01,0,2,29,127.7,21.31,0,27,thunderstorm,12,E,5
3MB-SB,3.547433333,4,06/04/2019 12:00,2019,6,4,12,0,3,3,Early Afternoon,4,635,0.55,82.3,155.92,0,2,35,127.71,28.21,0,28,thunderstorm,12,E,5
3MB-SB,3.547247972,4,06/04/2019 13:00,2019,6,4,13,0,3,3,Early Afternoon,4,630,0.49,78.44,164.13,0,2,44,127.7,36.43,0,29,thunderstorm,12,F,6
3MB-SB,3.547658,4,06/04/2019 14:00,2019,6,4,14,0,3,3,Early Afternoon,4,560,0.43,85.47,149.57,0,2,29,127.72,21.85,0,29,broken clouds,4,E,5
3MB-SB,3.547300889,4,06/04/2019 15:00,2019,6,4,15,0,3,3,Late Afternoon,5,658,0.61,82.48,155.1,0,2,35,127.7,27.4,0,30,broken clouds,4,E,5
3MB-SB,3.547302667,4,06/04/2019 16:00,2019,6,4,16,0,3,3,Late Afternoon,5,649,0.6,87.57,146.11,0,2,26,127.7,18.41,0,31,broken clouds,4,E,5
3MB-SB,3.547168056,4,06/04/2019 17:00,2019,6,4,17,0,3,3,Late Afternoon,5,555,0.53,86.43,148.8,0,2,28,127.7,21.1,0,30,broken clouds,4,E,5
3MB-SB,3.547774222,4,06/04/2019 18:00,2019,6,4,18,0,3,3,Evening,6,570,0.63,82.71,154.89,0,2,34,127.72,27.17,0,30,scattered clouds,3,E,5
3MB-SB,3.5473985,4,06/04/2019 19:00,2019,6,4,19,0,3,3,Evening,6,580,0.54,72.84,176.23,0,2,56,127.71,48.52,0,29,scattered clouds,3,F,6
3MB-SB,3.547481667,4,06/04/2019 20:00,2019,6,4,20,0,3,3,Evening,6,492,0.58,82.2,155.44,0,2,35,127.71,27.73,0,28,scattered clouds,3,E,5
3MB-SB,3.547453,4,06/04/2019 21:00,2019,6,4,21,0,3,3,Late Evening,7,431,0.94,89.78,142.71,0,2,22,127.71,15,0,27,few clouds,2,E,5
3MB-SB,3.547698611,4,06/04/2019 22:00,2019,6,4,22,0,3,3,Late Evening,7,353,0.47,82.12,155.87,0,2,35,127.72,28.15,0,27,few clouds,2,E,5
3MB-SB,3.596249194,4,06/04/2019 23:00,2019,6,4,23,0,3,3,Late Evening,7,251,0.64,83.7,154.27,0,2,34,129.46,24.81,0,27,overcast clouds,5,E,5
3MB-SB,3.548206667,4,06/05/2019 06:00,2019,6,5,6,0,4,4,Early Morning,2,122,0.3,77.34,165.86,0,2,45,127.74,38.12,0,25,few clouds,2,F,6
3MB-SB,3.553092889,4,06/05/2019 07:00,2019,6,5,7,0,4,4,Early Morning,2,268,0.47,83.72,152.98,0,2,32,127.91,25.07,0,25,few clouds,2,E,5
3MB-SB,3.551454694,4,06/05/2019 08:00,2019,6,5,8,0,4,4,Early Morning,2,314,0.44,77.48,167.74,0,2,47,127.85,39.89,0,26,few clouds,2,F,6
3MB-SB,3.55213025,4,06/05/2019 09:00,2019,6,5,9,0,4,4,Late Morning,3,453,0.52,55.78,287.6,0,4,47,127.88,159.72,0,26,broken clouds,4,F,6
3MB-SB,3.548111556,4,06/05/2019 10:00,2019,6,5,10,0,4,4,Late Morning,3,472,0.44,60.32,326.55,0,5,26,127.73,198.82,0,27,scattered clouds,3,F,6
3MB-SB,3.547971389,4,06/05/2019 11:00,2019,6,5,11,0,4,4,Late Morning,3,570,0.49,83.46,153.34,0,2,33,127.73,25.61,0,28,scattered clouds,3,E,5
3MB-SB,3.547002333,4,06/05/2019 12:00,2019,6,5,12,0,4,4,Early Afternoon,4,700,0.64,82.71,154.73,0,2,34,127.69,27.04,0,29,broken clouds,4,E,5
3MB-SB,3.547374611,4,06/05/2019 13:00,2019,6,5,13,0,4,4,Early Afternoon,4,681,0.51,82.67,154.64,0,2,34,127.71,26.93,0,29,broken clouds,4,E,5
3MB-SB,3.547079306,4,06/05/2019 14:00,2019,6,5,14,0,4,4,Early Afternoon,4,636,0.6,86.08,148.87,0,2,28,127.69,21.18,0,30,broken clouds,4,E,5
3MB-SB,3.54685225,4,06/05/2019 15:00,2019,6,5,15,0,4,4,Late Afternoon,5,700,0.65,82.99,154.37,0,2,34,127.69,26.68,0,30,broken clouds,4,E,5
3MB-SB,3.546968889,4,06/05/2019 16:00,2019,6,5,16,0,4,4,Late Afternoon,5,625,0.51,88.7,144.65,0,2,24,127.69,16.96,0,30,broken clouds,4,E,5
3MB-SB,3.546894917,4,06/05/2019 17:00,2019,6,5,17,0,4,4,Late Afternoon,5,570,0.63,75.88,169.26,0,2,49,127.69,41.57,0,29,thunderstorm with light rain,13,F,6
3MB-SB,3.548226,4,06/05/2019 18:00,2019,6,5,18,0,4,4,Evening,6,613,0.53,88.54,144.32,0,2,24,127.74,16.58,0,29,thunderstorm,12,E,5
3MB-SB,3.547308917,4,06/05/2019 19:00,2019,6,5,19,0,4,4,Evening,6,677,0.53,83.93,153.28,0,2,33,127.7,25.58,0,27,overcast clouds,5,E,5
3MB-SB,3.547067639,4,06/05/2019 20:00,2019,6,5,20,0,4,4,Evening,6,610,0.79,73.47,175.87,0,2,55,127.69,48.18,0,29,thunderstorm,12,F,6
3MB-SB,3.548404167,4,06/05/2019 21:00,2019,6,5,21,0,4,4,Late Evening,7,470,0.57,66.33,192.94,0,3,12,127.74,65.2,0,27,scattered clouds,3,F,6
3MB-SB,3.5475545,4,06/05/2019 22:00,2019,6,5,22,0,4,4,Late Evening,7,412,0.57,80.84,159.36,0,2,39,127.71,31.65,0,27,few clouds,2,F,6
3MB-SB,3.547820833,4,06/05/2019 23:00,2019,6,5,23,0,4,4,Late Evening,7,229,0.99,90.27,141.87,0,2,21,127.72,14.15,0,27,scattered clouds,3,E,5
3MB-SB,3.547948111,4,06/06/2019 00:00,2019,6,6,0,0,5,5,Late Night,1,127,0.83,95.33,134,0,2,14,127.73,6.27,0,27,scattered clouds,3,D,4
3MB-SB,3.548931333,4,06/06/2019 01:00,2019,6,6,1,0,5,5,Late Night,1,56,2.63,87.1,149.69,0,2,29,127.76,21.93,0,27,scattered clouds,3,E,5
3MB-SB,3.593323806,4,06/06/2019 05:00,2019,6,6,5,0,5,5,Early Morning,2,89,0.66,95.33,135.58,0,2,15,129.36,6.22,0,26,scattered clouds,3,D,4
3MB-SB,3.5565295,4,06/06/2019 06:00,2019,6,6,6,0,5,5,Early Morning,2,700,0.9,69.41,188.49,0,3,8,128.04,60.45,0,26,scattered clouds,3,F,6
3MB-SB,3.553009444,4,06/06/2019 07:00,2019,6,6,7,0,5,5,Early Morning,2,619,17.71,22.18,942.15,0,15,42,127.91,814.24,0,26,scattered clouds,3,F,6
3MB-SB,3.549271111,4,06/06/2019 08:00,2019,6,6,8,0,5,5,Early Morning,2,704,8.64,7.48,1741.12,0,29,1,127.77,1613.35,0,26,scattered clouds,3,F,6
3MB-SB,3.5477845,4,06/06/2019 09:00,2019,6,6,9,0,5,5,Late Morning,3,695,1.83,59.38,317.87,0,5,17,127.72,190.15,0,27,scattered clouds,3,F,6
3MB-SB,3.547474778,4,06/06/2019 10:00,2019,6,6,10,0,5,5,Late Morning,3,816,0.52,82.2,155.44,0,2,35,127.71,27.73,0,28,broken clouds,4,E,5
3MB-SB,3.548484333,4,06/06/2019 11:00,2019,6,6,11,0,5,5,Late Morning,3,743,0.44,78.61,162.55,0,2,42,127.75,34.8,0,28,broken clouds,4,F,6
3MB-SB,3.5472625,4,06/06/2019 12:00,2019,6,6,12,0,5,5,Early Afternoon,4,746,0.65,79.66,160.7,0,2,40,127.7,33,0,29,broken clouds,4,F,6
3MB-SB,3.550033972,4,06/06/2019 13:00,2019,6,6,13,0,5,5,Early Afternoon,4,797,0.69,78.23,163.52,0,2,43,127.8,35.72,0,30,overcast clouds,5,F,6
3MB-SB,3.5467675,4,06/06/2019 14:00,2019,6,6,14,0,5,5,Early Afternoon,4,610,0.9,74.95,172.81,0,2,52,127.68,45.13,0,30,overcast clouds,5,F,6
3MB-SB,3.5470045,4,06/06/2019 15:00,2019,6,6,15,0,5,5,Late Afternoon,5,702,0.59,80.18,159.53,0,2,39,127.69,31.84,0,30,overcast clouds,5,F,6
3MB-SB,3.548003667,4,06/06/2019 16:00,2019,6,6,16,0,5,5,Late Afternoon,5,759,0.66,83.16,153.99,0,2,33,127.73,26.26,0,30,overcast clouds,5,E,5
3MB-SB,3.547559,4,06/06/2019 17:00,2019,6,6,17,0,5,5,Late Afternoon,5,917,0.8,86.28,148.16,0,2,28,127.71,20.45,0,30,overcast clouds,5,E,5
3MB-SB,3.547465,4,06/06/2019 18:00,2019,6,6,18,0,5,5,Evening,6,909,0.87,82.79,154.85,0,2,34,127.71,27.14,0,27,light rain,8,E,5
3MB-SB,3.54732,4,06/06/2019 19:00,2019,6,6,19,0,5,5,Evening,6,975,1.07,81.07,158.01,0,2,38,127.7,30.31,0,27,light rain,8,F,6
3MB-SB,3.547426667,4,06/06/2019 20:00,2019,6,6,20,0,5,5,Evening,6,796,9.16,77.57,164.71,0,2,44,127.71,37,0,27,broken clouds,4,F,6
3MB-SB,3.54768425,4,06/06/2019 21:00,2019,6,6,21,0,5,5,Late Evening,7,673,11.72,59.53,215.05,0,3,35,127.72,87.33,0,27,light rain,8,F,6
3MB-SB,3.547524444,4,06/06/2019 22:00,2019,6,6,22,0,5,5,Late Evening,7,564,10.11,66.54,192.05,0,3,12,127.71,64.34,0,23,thunderstorm with light rain,13,F,6
3MB-SB,3.547414667,4,06/06/2019 23:00,2019,6,6,23,0,5,5,Late Evening,7,433,0.69,73.86,173.51,0,2,53,127.71,45.8,0,23,thunderstorm with light rain,13,F,6
3MB-SB,3.547812944,4,06/07/2019 00:00,2019,6,7,0,0,6,6,Late Night,1,196,1,76.12,168.78,0,2,48,127.72,41.06,0,23,thunderstorm with light rain,13,F,6
3MB-SB,3.578841667,4,06/07/2019 01:00,2019,6,7,1,0,6,6,Late Night,1,82,1.52,79.85,160.18,0,2,40,128.84,31.34,0,23,thunderstorm with light rain,13,F,6
3MB-SB,3.549198222,4,06/07/2019 06:00,2019,6,7,6,0,6,6,Early Morning,2,566,0.79,73.84,176.69,0,2,56,127.77,48.92,0,23,broken clouds,4,F,6
3MB-SB,3.548935056,4,06/07/2019 07:00,2019,6,7,7,0,6,6,Early Morning,2,675,0.5,69.48,187.6,0,3,7,127.76,59.84,0,23,broken clouds,4,F,6
3MB-SB,3.54794475,4,06/07/2019 08:00,2019,6,7,8,0,6,6,Early Morning,2,493,0.42,84.61,151.49,0,2,31,127.73,23.76,0,23,light intensity drizzle,6,E,5
3MB-SB,3.547572917,4,06/07/2019 09:00,2019,6,7,9,0,6,6,Late Morning,3,571,0.58,80.14,160.01,0,2,40,127.71,32.3,0,24,mist,16,F,6
3MB-SB,3.547285278,4,06/07/2019 10:00,2019,6,7,10,0,6,6,Late Morning,3,771,0.62,80.25,159.37,0,2,39,127.7,31.67,0,25,haze,17,F,6
3MB-SB,3.546935333,4,06/07/2019 11:00,2019,6,7,11,0,6,6,Late Morning,3,701,0.56,80.01,159.88,0,2,39,127.69,32.19,0,25,haze,17,F,6
3MB-SB,3.548087278,4,06/07/2019 12:00,2019,6,7,12,0,6,6,Early Afternoon,4,768,0.52,80.64,158.43,0,2,38,127.73,30.7,0,27,haze,17,F,6
3MB-SB,3.548621194,4,06/07/2019 13:00,2019,6,7,13,0,6,6,Early Afternoon,4,723,0.62,76.14,167.96,0,2,47,127.75,40.21,0,27,light rain,8,F,6
3MB-SB,3.547247556,4,06/07/2019 14:00,2019,6,7,14,0,6,6,Early Afternoon,4,744,0.57,76.94,167.1,0,2,47,127.7,39.4,0,27,light rain,8,F,6
3MB-SB,3.54751175,4,06/07/2019 15:00,2019,6,7,15,0,6,6,Late Afternoon,5,718,0.57,84.29,151.76,0,2,31,127.71,24.05,0,30,overcast clouds,5,E,5
3MB-SB,3.547304056,4,06/07/2019 16:00,2019,6,7,16,0,6,6,Late Afternoon,5,813,0.67,86.49,147.92,0,2,27,127.7,20.22,0,30,overcast clouds,5,E,5
3MB-SB,3.547486667,4,06/07/2019 17:00,2019,6,7,17,0,6,6,Late Afternoon,5,947,0.63,79.31,161.4,0,2,41,127.71,33.69,0,30,overcast clouds,5,F,6
3MB-SB,3.547957111,4,06/07/2019 18:00,2019,6,7,18,0,6,6,Evening,6,973,0.83,79.99,159.83,0,2,39,127.73,32.1,0,27,light rain,8,F,6
3MB-SB,3.547421111,4,06/07/2019 19:00,2019,6,7,19,0,6,6,Evening,6,996,0.86,78.64,162.76,0,2,42,127.71,35.05,0,29,few clouds,2,F,6
3MB-SB,3.547611,4,06/07/2019 20:00,2019,6,7,20,0,6,6,Evening,6,756,0.85,76.16,167.87,0,2,47,127.71,40.16,0,28,few clouds,2,F,6
3MB-SB,3.547547556,4,06/07/2019 21:00,2019,6,7,21,0,6,6,Late Evening,7,710,0.9,82.73,154.52,0,2,34,127.71,26.81,0,27,broken clouds,4,E,5
3MB-SB,3.54722625,4,06/07/2019 22:00,2019,6,7,22,0,6,6,Late Evening,7,555,0.97,85.55,149.59,0,2,29,127.7,21.89,0,26,broken clouds,4,E,5
3MB-SB,3.548304111,4,06/07/2019 23:00,2019,6,7,23,0,6,6,Late Evening,7,432,0.77,88.03,145.13,0,2,25,127.74,17.39,0,26,broken clouds,4,E,5
3MB-SB,3.548137722,4,06/08/2019 00:00,2019,6,8,0,0,7,7,Late Night,1,216,0.79,87.5,146.01,0,2,26,127.73,18.28,0,26,few clouds,2,E,5
3MB-SB,3.548947306,4,06/08/2019 01:00,2019,6,8,1,0,7,7,Late Night,1,138,1.26,91.21,141.75,0,2,21,127.76,13.99,0,25,few clouds,2,E,5
3MB-SB,3.547682167,4,06/08/2019 02:00,2019,6,8,2,0,7,7,Late Night,1,76,0.82,93.37,137.29,0,2,17,127.72,9.57,0,25,few clouds,2,E,5
3MB-SB,3.5479015,4,06/08/2019 03:00,2019,6,8,3,0,7,7,Late Night,1,68,0.97,96.8,132.74,0,2,12,127.72,5.02,0,25,overcast clouds,5,D,4
3MB-SB,3.547374833,4,06/08/2019 04:00,2019,6,8,4,0,7,7,Early Morning,2,81,0.78,92.05,139.63,0,2,19,127.71,11.92,0,25,few clouds,2,E,5
3MB-SB,3.561995528,4,06/08/2019 05:00,2019,6,8,5,0,7,7,Early Morning,2,64,0.88,92.02,138.94,0,2,18,128.23,10.71,0,25,few clouds,2,E,5
3MB-SB,3.548911833,4,06/08/2019 06:00,2019,6,8,6,0,7,7,Early Morning,2,187,0.32,81.6,157.03,0,2,37,127.76,29.27,0,25,scattered clouds,3,F,6
3MB-SB,3.548677556,4,06/08/2019 07:00,2019,6,8,7,0,7,7,Early Morning,2,394,0.48,61.86,218.47,0,3,38,127.75,90.72,0,24,scattered clouds,3,F,6
