Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather
IKRD_Northbound,02/12/2019 14:00,2019,12,2,14,0,611,0.16,45.34,179.69,0,2,59,0,0,0,0,34.78,233.44,30.49,31,broken clouds
IKRD_Northbound,02/12/2019 15:00,2019,12,2,15,0,535,0.39,24.39,347.23,0,5,47,144.28,0,2,24,31.44,258.57,55.62,29,light rain
IKRD_Northbound,02/12/2019 16:00,2019,12,2,16,0,387,1.78,21.89,381.05,0,6,21,178.1,0,2,58,29.72,273.23,70.28,33,broken clouds
IKRD_Northbound,02/12/2019 17:00,2019,12,2,17,0,732,0.54,16.22,507.04,0,8,27,304.09,0,5,4,27.08,300.03,97.08,31,light intensity drizzle
IKRD_Northbound,02/12/2019 18:00,2019,12,2,18,0,852,0.21,26.47,320.63,0,5,20,117.68,0,1,57,24.25,336.55,133.6,29,overcast clouds
IKRD_Northbound,02/12/2019 19:00,2019,12,2,19,0,824,0.41,20.32,418.05,0,6,58,215.1,0,3,35,22.48,361.57,158.62,27,scattered clouds
IKRD_Northbound,02/12/2019 20:00,2019,12,2,20,0,848,0.42,20.63,415.24,0,6,55,212.29,0,3,32,23.24,349.39,146.44,27,few clouds
IKRD_Northbound,02/12/2019 21:00,2019,12,2,21,0,720,0.29,33.8,240.75,0,4,0,37.8,0,0,37,25.96,314.12,111.17,26,few clouds
IKRD_Northbound,02/12/2019 22:00,2019,12,2,22,0,495,1.21,35.94,229.9,0,3,49,26.95,0,0,26,32,254.43,51.48,25,few clouds
IKRD_Northbound,02/12/2019 23:00,2019,12,2,23,0,298,1.05,36.37,232.28,0,3,52,29.33,0,0,29,34.73,233.77,30.82,25,few clouds
IKRD_Northbound,03/12/2019 00:00,2019,12,3,0,0,203,0.27,14.7,686.53,0,11,26,483.58,0,8,3,32.68,248.76,45.81,25,few clouds
IKRD_Northbound,03/12/2019 01:00,2019,12,3,1,0,145,0.81,8.06,1025.83,0,17,5,822.88,0,13,42,30.95,262.78,59.83,29,overcast clouds
IKRD_Northbound,03/12/2019 03:00,2019,12,3,3,0,64,9.32,20.99,410.71,0,6,50,207.76,0,3,27,37.31,218.67,15.72,26,few clouds
IKRD_Northbound,03/12/2019 06:00,2019,12,3,6,0,389,0,49.33,169.1,0,2,49,0,0,0,0,42.91,189.39,0,26,few clouds
IKRD_Northbound,03/12/2019 07:00,2019,12,3,7,0,573,1.47,44.58,184.28,0,3,4,0,0,0,0,47.82,169.77,0,26,few clouds
IKRD_Northbound,03/12/2019 08:00,2019,12,3,8,0,834,0.43,55.2,148.5,0,2,28,0,0,0,0,43.51,188.05,0,25,few clouds
IKRD_Northbound,03/12/2019 09:00,2019,12,3,9,0,825,0.46,46.22,178.81,0,2,58,0,0,0,0,36.47,222.62,19.67,26,haze
IKRD_Northbound,03/12/2019 10:00,2019,12,3,10,0,811,0.54,47.35,172.15,0,2,52,0,0,0,0,35.32,229.93,26.98,29,scattered clouds
IKRD_Northbound,03/12/2019 11:00,2019,12,3,11,0,694,0.44,28.86,320.89,0,5,20,117.94,0,1,57,35.46,229.18,26.23,29,broken clouds
IKRD_Northbound,03/12/2019 12:00,2019,12,3,12,0,131,2.27,23.21,389.38,0,6,29,186.43,0,3,6,32.39,251.84,48.89,31,broken clouds
IKRD_Northbound,03/12/2019 13:00,2019,12,3,13,0,414,2.23,12.13,701.09,0,11,41,498.14,0,8,18,31.3,259.58,56.63,32,broken clouds
IKRD_Northbound,03/12/2019 14:00,2019,12,3,14,0,445,2.22,15.91,580.01,0,9,40,377.06,0,6,17,31.19,260.57,57.62,33,broken clouds
IKRD_Northbound,03/12/2019 15:00,2019,12,3,15,0,459,2.7,33.07,264.41,0,4,24,61.46,0,1,1,30.36,267.9,64.95,32,broken clouds
IKRD_Northbound,03/12/2019 16:00,2019,12,3,16,0,421,2.23,25.93,383.38,0,6,23,180.43,0,3,0,26.2,311.93,108.98,33,broken clouds
IKRD_Northbound,03/12/2019 17:00,2019,12,3,17,0,448,3.21,12.54,684.27,0,11,24,481.32,0,8,1,23.06,352.15,149.2,33,scattered clouds
IKRD_Northbound,03/12/2019 18:00,2019,12,3,18,0,553,4.59,20.62,396.97,0,6,36,194.02,0,3,14,21.51,379.52,176.57,32,few clouds
IKRD_Northbound,03/12/2019 19:00,2019,12,3,19,0,498,3.49,26.39,318.17,0,5,18,115.22,0,1,55,20.99,386.99,184.04,30,few clouds
IKRD_Northbound,03/12/2019 20:00,2019,12,3,20,0,503,4.43,35.63,229.84,0,3,49,26.89,0,0,26,21.96,371.68,168.73,29,few clouds
IKRD_Northbound,03/12/2019 21:00,2019,12,3,21,0,425,3.33,38.83,213.76,0,3,33,10.81,0,0,10,26.66,304.81,101.86,28,few clouds
IKRD_Northbound,03/12/2019 22:00,2019,12,3,22,0,326,2.29,40.72,201.63,0,3,21,0,0,0,0,32.57,250.05,47.1,28,few clouds
IKRD_Northbound,03/12/2019 23:00,2019,12,3,23,0,212,3.61,45.26,179.55,0,2,59,0,0,0,0,35.21,230.62,27.67,28,few clouds
IKRD_Northbound,04/12/2019 00:00,2019,12,4,0,0,165,3.13,45.37,181.27,0,3,1,0,0,0,0,35.67,227.6,24.65,28,few clouds
IKRD_Northbound,04/12/2019 01:00,2019,12,4,1,0,81,7.32,43.06,188.98,0,3,8,0,0,0,0,35.02,231.89,28.94,27,few clouds
IKRD_Northbound,04/12/2019 02:00,2019,12,4,2,0,41,3.82,35.05,238.19,0,3,58,35.24,0,0,35,34.94,232.53,29.58,27,few clouds
IKRD_Northbound,04/12/2019 03:00,2019,12,4,3,0,25,0.83,34.22,238.49,0,3,58,35.54,0,0,35,34.78,233.46,30.51,27,few clouds
IKRD_Northbound,04/12/2019 05:00,2019,12,4,5,0,70,4.02,30.28,269.7,0,4,29,66.75,0,1,6,39.86,203.71,0.76,27,few clouds
IKRD_Northbound,04/12/2019 06:00,2019,12,4,6,0,465,0.52,40.3,201.76,0,3,21,0,0,0,0,43.77,185.59,0,26,few clouds
IKRD_Northbound,04/12/2019 07:00,2019,12,4,7,0,700,1.06,46.94,173.71,0,2,53,0,0,0,0,46.52,174.5,0,26,scattered clouds
IKRD_Northbound,04/12/2019 08:00,2019,12,4,8,0,836,0.33,42.48,198.25,0,3,18,0,0,0,0,38.69,212.7,9.75,25,scattered clouds
IKRD_Northbound,04/12/2019 09:00,2019,12,4,9,0,897,0.37,40.87,200.75,0,3,20,0,0,0,0,31.68,256.45,53.5,26,scattered clouds
IKRD_Northbound,04/12/2019 10:00,2019,12,4,10,0,559,1.44,44.5,183.44,0,3,3,0,0,0,0,34.17,237.65,34.7,27,mist
IKRD_Northbound,04/12/2019 11:00,2019,12,4,11,0,807,0.38,42.89,189.97,0,3,9,0,0,0,0,35.17,230.84,27.89,28,haze
IKRD_Northbound,04/12/2019 12:00,2019,12,4,12,0,688,0.97,38.61,214.77,0,3,34,11.82,0,0,11,34.91,232.62,29.67,29,scattered clouds
IKRD_Northbound,04/12/2019 13:00,2019,12,4,13,0,448,2.77,38.87,212.64,0,3,32,9.69,0,0,9,31.07,262.14,59.19,29,scattered clouds
IKRD_Northbound,04/12/2019 14:00,2019,12,4,14,0,457,2.66,37.12,219.66,0,3,39,16.71,0,0,16,27.27,298.37,95.42,29,scattered clouds
IKRD_Northbound,04/12/2019 15:00,2019,12,4,15,0,447,2.71,32.92,264.87,0,4,24,61.92,0,1,1,25.6,317.21,114.26,29,broken clouds
IKRD_Northbound,04/12/2019 16:00,2019,12,4,16,0,462,2.79,38.06,215.06,0,3,35,12.11,0,0,12,25.75,315.37,112.42,30,broken clouds
IKRD_Northbound,04/12/2019 17:00,2019,12,4,17,0,484,3.05,33.96,245.08,0,4,5,42.13,0,0,42,26.17,310.67,107.72,30,scattered clouds
IKRD_Northbound,04/12/2019 18:00,2019,12,4,18,0,483,2.58,27.99,312.3,0,5,12,109.35,0,1,49,25.96,313.39,110.44,30,few clouds
IKRD_Northbound,04/12/2019 19:00,2019,12,4,19,0,361,2.11,13.44,624.3,0,10,24,421.35,0,7,1,24.66,329.3,126.35,30,few clouds
IKRD_Northbound,04/12/2019 20:00,2019,12,4,20,0,501,4,20.46,418.02,0,6,58,215.07,0,3,35,24.03,338.09,135.14,28,few clouds
IKRD_Northbound,04/12/2019 21:00,2019,12,4,21,0,354,3.11,29.17,280.98,0,4,40,78.03,0,1,18,26.49,307.33,104.38,28,few clouds
IKRD_Northbound,04/12/2019 22:00,2019,12,4,22,0,285,2.36,34.44,237.08,0,3,57,34.13,0,0,34,33.93,240.07,37.12,28,few clouds
IKRD_Northbound,04/12/2019 23:00,2019,12,4,23,0,167,3.46,15.81,614.11,0,10,14,411.16,0,6,51,37.57,216.11,13.16,27,few clouds
IKRD_Northbound,05/12/2019 00:00,2019,12,5,0,0,111,2.34,6.51,1280.1,0,21,20,1077.15,0,17,57,34.77,233.48,30.53,27,few clouds
IKRD_Northbound,05/12/2019 02:00,2019,12,5,2,0,52,2.98,6.35,1295.02,0,21,35,1092.07,0,18,12,36.84,220.58,17.63,26,few clouds
IKRD_Northbound,05/12/2019 03:00,2019,12,5,3,0,41,7.33,7.39,1108.19,0,18,28,905.24,0,15,5,36.52,222.39,19.44,26,few clouds
IKRD_Northbound,05/12/2019 05:00,2019,12,5,5,0,62,4.32,11.96,718.64,0,11,58,515.69,0,8,35,40.72,200.17,0,25,few clouds
IKRD_Northbound,05/12/2019 06:00,2019,12,5,6,0,241,2.83,17.22,472.61,0,7,52,269.66,0,4,29,46.17,175.87,0,25,few clouds
IKRD_Northbound,05/12/2019 07:00,2019,12,5,7,0,395,3.26,42.01,205.66,0,3,25,2.71,0,0,2,46.95,172.97,0,25,few clouds
IKRD_Northbound,05/12/2019 08:00,2019,12,5,8,0,349,2.78,44.34,184.48,0,3,4,0,0,0,0,40.89,201.41,0,25,scattered clouds
IKRD_Northbound,05/12/2019 09:00,2019,12,5,9,0,390,2.74,37.1,225.58,0,3,45,22.63,0,0,22,34.57,235.3,32.35,26,mist
IKRD_Northbound,05/12/2019 10:00,2019,12,5,10,0,317,2.53,41.21,199.36,0,3,19,0,0,0,0,40.1,202.7,0,28,haze
IKRD_Northbound,05/12/2019 11:00,2019,12,5,11,0,507,1.43,38.95,213.52,0,3,33,10.57,0,0,10,40.11,202.62,0,29,broken clouds
IKRD_Northbound,05/12/2019 12:00,2019,12,5,12,0,756,0.17,40.54,201.92,0,3,21,0,0,0,0,35.2,231.16,28.21,30,broken clouds
IKRD_Northbound,05/12/2019 13:00,2019,12,5,13,0,651,0.16,29.67,326.11,0,5,26,123.16,0,2,3,32.51,250.58,47.63,32,broken clouds
IKRD_Northbound,05/12/2019 14:00,2019,12,5,14,0,511,1.68,16.89,491.76,0,8,11,288.81,0,4,48,29.79,272.59,69.64,31,light rain
IKRD_Northbound,05/12/2019 15:00,2019,12,5,15,0,363,1.77,14.05,597.93,0,9,57,394.98,0,6,34,27.21,298.97,96.02,28,clear sky
IKRD_Northbound,05/12/2019 16:00,2019,12,5,16,0,378,2.35,18.32,461.79,0,7,41,258.84,0,4,18,25.92,313.37,110.42,29,thunderstorm
IKRD_Northbound,05/12/2019 17:00,2019,12,5,17,0,397,2.59,17.95,462.04,0,7,42,259.09,0,4,19,22.85,355.68,152.73,29,thunderstorm
IKRD_Northbound,05/12/2019 18:00,2019,12,5,18,0,433,4.22,18.63,449.99,0,7,29,247.04,0,4,7,24.11,337,134.05,28,few clouds
IKRD_Northbound,05/12/2019 19:00,2019,12,5,19,0,382,2.87,35.54,233.4,0,3,53,30.45,0,0,30,23.11,351.43,148.48,28,few clouds
IKRD_Northbound,05/12/2019 20:00,2019,12,5,20,0,358,3.64,38.79,209.98,0,3,29,7.03,0,0,7,24.45,332.49,129.54,27,few clouds
IKRD_Northbound,05/12/2019 21:00,2019,12,5,21,0,374,2.56,36.93,230.1,0,3,50,27.15,0,0,27,27.44,297.75,94.8,27,few clouds
IKRD_Northbound,05/12/2019 22:00,2019,12,5,22,0,412,0.71,33.67,248.18,0,4,8,45.23,0,0,45,31.43,258.98,56.03,27,few clouds
IKRD_Northbound,05/12/2019 23:00,2019,12,5,23,0,219,0.27,19.48,480.81,0,8,0,277.86,0,4,37,35.7,227.46,24.51,26,few clouds
IKRD_Northbound,06/12/2019 00:00,2019,12,6,0,0,121,4.42,10.19,807.34,0,13,27,604.39,0,10,4,36.57,222.01,19.06,26,few clouds
IKRD_Northbound,06/12/2019 05:00,2019,12,6,5,0,96,4.54,35.86,243.29,0,4,3,40.34,0,0,40,42.47,191.64,0,25,few clouds
IKRD_Northbound,06/12/2019 06:00,2019,12,6,6,0,250,2.59,43.2,193.58,0,3,13,0,0,0,0,47.52,170.96,0,25,few clouds
IKRD_Northbound,06/12/2019 07:00,2019,12,6,7,0,310,4.02,40.04,204.83,0,3,24,1.88,0,0,1,46.49,174.81,0,25,few clouds
IKRD_Northbound,06/12/2019 08:00,2019,12,6,8,0,317,3.84,43,190.63,0,3,10,0,0,0,0,38.95,209.15,6.2,25,mist
IKRD_Northbound,06/12/2019 09:00,2019,12,6,9,0,350,3.1,46.86,173.63,0,2,53,0,0,0,0,34.16,237.8,34.85,25,mist
IKRD_Northbound,06/12/2019 10:00,2019,12,6,10,0,322,2.01,41.74,195.11,0,3,15,0,0,0,0,34.52,235.32,32.37,26,haze
IKRD_Northbound,06/12/2019 11:00,2019,12,6,11,0,407,1.77,39.95,206.6,0,3,26,3.65,0,0,3,37.16,218.67,15.72,27,haze
IKRD_Northbound,06/12/2019 12:00,2019,12,6,12,0,436,1.98,40.88,200.29,0,3,20,0,0,0,0,34.6,235.24,32.29,27,haze
IKRD_Northbound,06/12/2019 13:00,2019,12,6,13,0,407,2.65,36.15,229.51,0,3,49,26.56,0,0,26,29.09,280.28,77.33,29,broken clouds
IKRD_Northbound,06/12/2019 14:00,2019,12,6,14,0,375,2.64,40.03,204.35,0,3,24,1.4,0,0,1,26.41,307.63,104.68,30,broken clouds
IKRD_Northbound,06/12/2019 15:00,2019,12,6,15,0,396,2.04,38.03,214.32,0,3,34,11.37,0,0,11,26.89,302.16,99.21,30,broken clouds
IKRD_Northbound,06/12/2019 16:00,2019,12,6,16,0,650,0.29,37.04,220.13,0,3,40,17.18,0,0,17,23.75,344.27,141.32,30,scattered clouds
IKRD_Northbound,06/12/2019 17:00,2019,12,6,17,0,804,0.29,38.08,214.77,0,3,34,11.82,0,0,11,24.56,330.76,127.81,31,scattered clouds
IKRD_Northbound,06/12/2019 18:00,2019,12,6,18,0,1004,0.44,36.78,226.71,0,3,46,23.76,0,0,23,23.05,353.65,150.7,29,scattered clouds
IKRD_Northbound,06/12/2019 19:00,2019,12,6,19,0,950,0.23,22.2,384.81,0,6,24,181.86,0,3,1,22.81,356.37,153.42,29,scattered clouds
IKRD_Northbound,06/12/2019 20:00,2019,12,6,20,0,935,0.4,22.1,414.07,0,6,54,211.12,0,3,31,21.75,373.62,170.67,27,thunderstorm
IKRD_Northbound,06/12/2019 21:00,2019,12,6,21,0,672,0.62,13.82,722.79,0,12,2,519.84,0,8,39,25.31,322.41,119.46,26,thunderstorm
IKRD_Northbound,06/12/2019 22:00,2019,12,6,22,0,771,0.92,9.63,1068.87,0,17,48,865.92,0,14,25,28.08,289.43,86.48,26,thunderstorm
IKRD_Northbound,06/12/2019 23:00,2019,12,6,23,0,536,0.13,29.95,323.37,0,5,23,120.42,0,2,0,28.2,288.27,85.32,27,few clouds
IKRD_Northbound,07/12/2019 00:00,2019,12,7,0,0,336,0.44,26.27,344.61,0,5,44,141.66,0,2,21,31.68,256.52,53.57,27,few clouds
IKRD_Northbound,07/12/2019 01:00,2019,12,7,1,0,231,1.34,13.85,595.05,0,9,55,392.1,0,6,32,35.82,226.92,23.97,27,few clouds
IKRD_Northbound,07/12/2019 02:00,2019,12,7,2,0,91,4.45,19.77,415.66,0,6,55,212.71,0,3,32,38.31,212.03,9.08,26,few clouds
IKRD_Northbound,07/12/2019 03:00,2019,12,7,3,0,73,4,39.72,207.28,0,3,27,4.33,0,0,4,41.38,196.19,0,26,few clouds
IKRD_Northbound,07/12/2019 04:00,2019,12,7,4,0,69,2.89,50.97,160.06,0,2,40,0,0,0,0,42.35,191.68,0,26,few clouds
IKRD_Northbound,07/12/2019 05:00,2019,12,7,5,0,55,1.02,52.45,154.91,0,2,34,0,0,0,0,44.13,183.99,0,26,few clouds
IKRD_Northbound,07/12/2019 06:00,2019,12,7,6,0,309,0.73,48.66,168.79,0,2,48,0,0,0,0,45.12,180.11,0,26,few clouds
IKRD_Northbound,07/12/2019 07:00,2019,12,7,7,0,506,0.3,41.71,197.32,0,3,17,0,0,0,0,41.31,196.6,0,25,few clouds
IKRD_Northbound,07/12/2019 08:00,2019,12,7,8,0,556,1.22,19.37,547.28,0,9,7,344.33,0,5,44,45.13,179.9,0,28,light rain
IKRD_Northbound,07/12/2019 09:00,2019,12,7,9,0,845,0.4,31.46,329.98,0,5,29,127.03,0,2,7,44.62,181.98,0,27,broken clouds
IKRD_Northbound,07/12/2019 10:00,2019,12,7,10,0,1452,0.65,46.68,174.94,0,2,54,0,0,0,0,42.16,192.59,0,28,haze
IKRD_Northbound,07/12/2019 11:00,2019,12,7,11,0,930,0.06,46.97,173.76,0,2,53,0,0,0,0,40.8,199.08,0,29,scattered clouds
IKRD_Northbound,07/12/2019 12:00,2019,12,7,12,0,1667,0.32,46.34,180.09,0,3,0,0,0,0,0,36.07,225.64,22.69,31,scattered clouds
IKRD_Northbound,07/12/2019 13:00,2019,12,7,13,0,879,0.17,45.44,179.26,0,2,59,0,0,0,0,32.42,250.51,47.56,32,scattered clouds
IKRD_Northbound,07/12/2019 14:00,2019,12,7,14,0,863,0.51,25.92,350.65,0,5,50,147.7,0,2,27,28.78,282.21,79.26,31,light rain
IKRD_Northbound,07/12/2019 15:00,2019,12,7,15,0,741,0.84,14.67,574.98,0,9,34,372.03,0,6,12,26.56,306.47,103.52,27,broken clouds
IKRD_Northbound,07/12/2019 16:00,2019,12,7,16,0,857,0.15,19.1,580.16,0,9,40,377.21,0,6,17,26.25,309.81,106.86,27,broken clouds
IKRD_Northbound,07/12/2019 17:00,2019,12,7,17,0,810,0.25,29.67,275.41,0,4,35,72.46,0,1,12,27.77,292.43,89.48,30,few clouds
IKRD_Northbound,07/12/2019 18:00,2019,12,7,18,0,851,0.52,30.98,311.11,0,5,11,108.16,0,1,48,26.88,302.21,99.26,29,few clouds
IKRD_Northbound,07/12/2019 19:00,2019,12,7,19,0,809,0.25,44.5,186.09,0,3,6,0,0,0,0,30,270.99,68.04,28,few clouds
IKRD_Northbound,07/12/2019 20:00,2019,12,7,20,0,737,1.29,39.07,208.57,0,3,28,5.62,0,0,5,29.08,279.33,76.38,27,few clouds
IKRD_Northbound,07/12/2019 21:00,2019,12,7,21,0,667,1.16,40.92,200.95,0,3,20,0,0,0,0,33.83,240.6,37.65,27,few clouds
IKRD_Northbound,07/12/2019 22:00,2019,12,7,22,0,282,2.24,40.96,199,0,3,19,0,0,0,0,36.94,219.85,16.9,27,few clouds
IKRD_Northbound,07/12/2019 23:00,2019,12,7,23,0,213,0.77,33.7,259.51,0,4,19,56.56,0,0,56,38.06,213.35,10.4,27,few clouds
IKRD_Northbound,08/12/2019 00:00,2019,12,8,0,0,122,3.86,39.08,241.49,0,4,1,38.54,0,0,38,38.14,212.88,9.93,26,few clouds
IKRD_Northbound,08/12/2019 01:00,2019,12,8,1,0,82,1.75,36.05,237.97,0,3,57,35.02,0,0,35,41.3,197.07,0,26,few clouds
IKRD_Northbound,08/12/2019 02:00,2019,12,8,2,0,39,5.09,20.1,411.27,0,6,51,208.32,0,3,28,42.91,189.21,0,26,few clouds
IKRD_Northbound,08/12/2019 03:00,2019,12,8,3,0,51,2.98,27.57,348.03,0,5,48,145.08,0,2,25,43.73,185.76,0,26,few clouds
IKRD_Northbound,08/12/2019 04:00,2019,12,8,4,0,45,15.86,59.25,137.62,0,2,17,0,0,0,0,49.73,163.52,0,26,few clouds
IKRD_Northbound,08/12/2019 05:00,2019,12,8,5,0,38,3.7,63.82,127.5,0,2,7,0,0,0,0,51.98,156.32,0,26,few clouds
IKRD_Northbound,08/12/2019 06:00,2019,12,8,6,0,101,1.54,61.33,132.93,0,2,12,0,0,0,0,51.31,158.36,0,25,few clouds
IKRD_Northbound,08/12/2019 07:00,2019,12,8,7,0,187,2.83,53.35,152.8,0,2,32,0,0,0,0,47.24,171.94,0,25,scattered clouds
IKRD_Northbound,08/12/2019 08:00,2019,12,8,8,0,252,2.15,58.17,139.78,0,2,19,0,0,0,0,48.97,165.82,0,25,mist
IKRD_Northbound,08/12/2019 09:00,2019,12,8,9,0,300,1.74,56.8,143.75,0,2,23,0,0,0,0,47.8,169.82,0,26,mist
IKRD_Northbound,08/12/2019 10:00,2019,12,8,10,0,286,1.45,56.74,143.28,0,2,23,0,0,0,0,47.48,171.03,0,28,haze
IKRD_Northbound,08/12/2019 11:00,2019,12,8,11,0,288,2.86,55.36,147.09,0,2,27,0,0,0,0,47.65,170.37,0,29,broken clouds
IKRD_Northbound,08/12/2019 12:00,2019,12,8,12,0,349,2.36,56.58,145.22,0,2,25,0,0,0,0,49.68,163.46,0,31,broken clouds
IKRD_Northbound,08/12/2019 13:00,2019,12,8,13,0,334,2.53,48.21,171.09,0,2,51,0,0,0,0,48.13,168.74,0,32,broken clouds
