Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather
IKRD_ SB,02/12/2019 02:00,2019,12,2,2,0,53,1.53,48.64,146.89,0,2,26,0,0,0,0,40.9,174.34,0,27,few clouds
IKRD_ SB,02/12/2019 03:00,2019,12,2,3,0,40,3.87,54.45,131.22,0,2,11,0,0,0,0,40.96,174.14,0,26,few clouds
IKRD_ SB,02/12/2019 05:00,2019,12,2,5,0,68,5.48,45.94,157.81,0,2,37,0,0,0,0,44.98,158.54,0,26,few clouds
IKRD_ SB,02/12/2019 06:00,2019,12,2,6,0,531,0.33,56.5,126.93,0,2,6,0,0,0,0,46.07,154.79,0,26,few clouds
IKRD_ SB,02/12/2019 07:00,2019,12,2,7,0,833,0.24,47.27,152.49,0,2,32,0,0,0,0,42.27,168.75,0,25,few clouds
IKRD_ SB,02/12/2019 08:00,2019,12,2,8,0,926,0.13,50.39,141.57,0,2,21,0,0,0,0,41.28,172.68,0,25,mist
IKRD_ SB,02/12/2019 09:00,2019,12,2,9,0,975,0.2,53.59,133.49,0,2,13,0,0,0,0,41.23,172.96,0,26,haze
IKRD_ SB,02/12/2019 10:00,2019,12,2,10,0,985,0.04,49.89,143.54,0,2,23,0,0,0,0,41.2,173.04,0,28,few clouds
IKRD_ SB,02/12/2019 11:00,2019,12,2,11,0,522,1.56,54.87,130.12,0,2,10,0,0,0,0,40.98,173.98,0,30,scattered clouds
IKRD_ SB,02/12/2019 12:00,2019,12,2,12,0,869,0.35,52.08,137.06,0,2,17,0,0,0,0,40.57,175.71,0,31,scattered clouds
IKRD_ SB,02/12/2019 13:00,2019,12,2,13,0,868,0.29,49.55,144.99,0,2,24,0,0,0,0,39.7,179.57,1.37,32,broken clouds
IKRD_ SB,02/12/2019 14:00,2019,12,2,14,0,922,0.18,50.38,141.87,0,2,21,0,0,0,0,39,182.79,4.59,31,broken clouds
IKRD_ SB,02/12/2019 15:00,2019,12,2,15,0,900,0.45,52.34,136.33,0,2,16,0,0,0,0,39.98,178.32,0.12,29,light rain
IKRD_ SB,02/12/2019 16:00,2019,12,2,16,0,575,2.65,53.47,133.8,0,2,13,0,0,0,0,41.78,170.65,0,33,broken clouds
IKRD_ SB,02/12/2019 17:00,2019,12,2,17,0,843,0.46,55.33,129.03,0,2,9,0,0,0,0,41.87,170.27,0,31,light intensity drizzle
IKRD_ SB,02/12/2019 18:00,2019,12,2,18,0,799,0.19,54.6,131.45,0,2,11,0,0,0,0,40.15,177.86,0,29,overcast clouds
IKRD_ SB,02/12/2019 19:00,2019,12,2,19,0,824,0.27,46.76,152.99,0,2,32,0,0,0,0,37.03,192.55,14.35,27,scattered clouds
IKRD_ SB,02/12/2019 20:00,2019,12,2,20,0,825,0.44,34.54,209.37,0,3,29,31.17,0,0,31,34.13,208.88,30.68,27,few clouds
IKRD_ SB,02/12/2019 21:00,2019,12,2,21,0,689,0.22,38.31,191.38,0,3,11,13.18,0,0,13,38.27,187.09,8.89,26,few clouds
IKRD_ SB,02/12/2019 22:00,2019,12,2,22,0,396,0.55,52.85,135,0,2,15,0,0,0,0,41.1,173.45,0,25,few clouds
IKRD_ SB,02/12/2019 23:00,2019,12,2,23,0,261,0,48.69,148.93,0,2,28,0,0,0,0,38.93,183.16,4.96,25,few clouds
IKRD_ SB,03/12/2019 00:00,2019,12,3,0,0,139,0,53.55,133.26,0,2,13,0,0,0,0,38.53,185.02,6.82,25,few clouds
IKRD_ SB,03/12/2019 06:00,2019,12,3,6,0,277,1.85,48.86,146.3,0,2,26,0,0,0,0,39.84,179.05,0.85,26,few clouds
IKRD_ SB,03/12/2019 07:00,2019,12,3,7,0,640,0.26,37.21,196.86,0,3,16,18.66,0,0,18,40.96,174.05,0,26,few clouds
IKRD_ SB,03/12/2019 08:00,2019,12,3,8,0,767,0.08,38.28,189.75,0,3,9,11.55,0,0,11,40.47,176.15,0,25,few clouds
IKRD_ SB,03/12/2019 09:00,2019,12,3,9,0,891,0.01,46.18,155.94,0,2,35,0,0,0,0,39.61,179.96,1.76,26,haze
IKRD_ SB,03/12/2019 10:00,2019,12,3,10,0,797,0.01,53.13,134.58,0,2,14,0,0,0,0,40.14,177.65,0,29,scattered clouds
IKRD_ SB,03/12/2019 11:00,2019,12,3,11,0,639,0.45,51.83,138.16,0,2,18,0,0,0,0,40.74,175.03,0,29,broken clouds
IKRD_ SB,03/12/2019 12:00,2019,12,3,12,0,231,2.92,50.22,142.36,0,2,22,0,0,0,0,41.22,172.95,0,31,broken clouds
IKRD_ SB,03/12/2019 13:00,2019,12,3,13,0,635,11.4,46.4,160.81,0,2,40,0,0,0,0,39.62,179.92,1.72,32,broken clouds
IKRD_ SB,03/12/2019 14:00,2019,12,3,14,0,453,4.77,48.59,147.13,0,2,27,0,0,0,0,40.84,174.64,0,33,broken clouds
IKRD_ SB,03/12/2019 15:00,2019,12,3,15,0,478,3.47,53.32,133.91,0,2,13,0,0,0,0,39.59,180.1,1.9,32,broken clouds
IKRD_ SB,03/12/2019 16:00,2019,12,3,16,0,553,10.46,42.24,176.04,0,2,56,0,0,0,0,40.1,177.79,0,33,broken clouds
IKRD_ SB,03/12/2019 17:00,2019,12,3,17,0,688,17.31,33.85,270.08,0,4,30,91.88,0,1,31,38.75,183.98,5.78,33,scattered clouds
IKRD_ SB,03/12/2019 18:00,2019,12,3,18,0,851,15.13,43.31,167.9,0,2,47,0,0,0,0,39.2,181.85,3.65,32,few clouds
IKRD_ SB,03/12/2019 19:00,2019,12,3,19,0,867,8.57,43.28,166.95,0,2,46,0,0,0,0,37.68,189.24,11.04,30,few clouds
IKRD_ SB,03/12/2019 20:00,2019,12,3,20,0,759,5.42,39.32,184.64,0,3,4,6.44,0,0,6,35.68,199.8,21.6,29,few clouds
IKRD_ SB,03/12/2019 21:00,2019,12,3,21,0,560,3.48,44,162.65,0,2,42,0,0,0,0,37.8,188.69,10.49,28,few clouds
IKRD_ SB,03/12/2019 22:00,2019,12,3,22,0,305,2.12,47.35,151.2,0,2,31,0,0,0,0,39.17,182,3.8,28,few clouds
IKRD_ SB,03/12/2019 23:00,2019,12,3,23,0,204,1.16,48.79,146.25,0,2,26,0,0,0,0,36.88,193.34,15.14,28,few clouds
IKRD_ SB,04/12/2019 00:00,2019,12,4,0,0,117,0.82,49.57,144.08,0,2,24,0,0,0,0,38.19,186.69,8.49,28,few clouds
IKRD_ SB,04/12/2019 01:00,2019,12,4,1,0,58,3.67,50.18,142.21,0,2,22,0,0,0,0,38.09,187.22,9.02,27,few clouds
IKRD_ SB,04/12/2019 02:00,2019,12,4,2,0,56,8.94,44.4,161.15,0,2,41,0,0,0,0,37.75,188.89,10.69,27,few clouds
IKRD_ SB,04/12/2019 05:00,2019,12,4,5,0,52,16.76,57.94,123.59,0,2,3,0,0,0,0,40.22,177.25,0,27,few clouds
IKRD_ SB,04/12/2019 06:00,2019,12,4,6,0,342,2.03,51.52,139.71,0,2,19,0,0,0,0,40.55,175.86,0,26,few clouds
IKRD_ SB,04/12/2019 07:00,2019,12,4,7,0,819,0.13,47.8,149.77,0,2,29,0,0,0,0,37.83,188.51,10.31,26,scattered clouds
IKRD_ SB,04/12/2019 08:00,2019,12,4,8,0,925,0.18,52.65,135.7,0,2,15,0,0,0,0,41.16,173.24,0,25,scattered clouds
IKRD_ SB,04/12/2019 09:00,2019,12,4,9,0,945,0.13,50.58,144.05,0,2,24,0,0,0,0,42.49,167.82,0,26,scattered clouds
IKRD_ SB,04/12/2019 10:00,2019,12,4,10,0,684,2.24,53.4,134.3,0,2,14,0,0,0,0,42.53,167.7,0,27,mist
IKRD_ SB,04/12/2019 11:00,2019,12,4,11,0,988,0,50.38,142.05,0,2,22,0,0,0,0,43.07,165.52,0,28,haze
IKRD_ SB,04/12/2019 12:00,2019,12,4,12,0,852,0.86,45.51,158.79,0,2,38,0,0,0,0,40.95,174.21,0,29,scattered clouds
IKRD_ SB,04/12/2019 13:00,2019,12,4,13,0,485,2.18,47.51,150.82,0,2,30,0,0,0,0,39.51,180.45,2.25,29,scattered clouds
IKRD_ SB,04/12/2019 14:00,2019,12,4,14,0,677,3.96,50.9,141.15,0,2,21,0,0,0,0,42.42,168.05,0,29,scattered clouds
IKRD_ SB,04/12/2019 15:00,2019,12,4,15,0,710,4.72,49.39,144.64,0,2,24,0,0,0,0,42.43,168.02,0,29,broken clouds
IKRD_ SB,04/12/2019 16:00,2019,12,4,16,0,750,5.06,52.72,135.59,0,2,15,0,0,0,0,43.72,163.08,0,30,broken clouds
IKRD_ SB,04/12/2019 17:00,2019,12,4,17,0,793,4.63,47.84,149.3,0,2,29,0,0,0,0,42.6,167.34,0,30,scattered clouds
IKRD_ SB,04/12/2019 18:00,2019,12,4,18,0,747,6.78,46.33,155.17,0,2,35,0,0,0,0,41.84,170.41,0,30,few clouds
IKRD_ SB,04/12/2019 19:00,2019,12,4,19,0,680,12.23,44.05,162.45,0,2,42,0,0,0,0,40.62,175.57,0,30,few clouds
IKRD_ SB,04/12/2019 20:00,2019,12,4,20,0,737,8.85,39.97,182.4,0,3,2,4.2,0,0,4,38.88,183.42,5.22,28,few clouds
IKRD_ SB,04/12/2019 21:00,2019,12,4,21,0,671,7.18,38.73,187.71,0,3,7,9.51,0,0,9,40.48,176.29,0,28,few clouds
IKRD_ SB,04/12/2019 22:00,2019,12,4,22,0,380,2.34,47.6,149.98,0,2,29,0,0,0,0,41.37,172.32,0,28,few clouds
IKRD_ SB,04/12/2019 23:00,2019,12,4,23,0,209,2.53,49.27,144.82,0,2,24,0,0,0,0,38.81,183.89,5.69,27,few clouds
IKRD_ SB,05/12/2019 00:00,2019,12,5,0,0,86,2.51,54.35,131.59,0,2,11,0,0,0,0,40.03,178.58,0.38,27,few clouds
IKRD_ SB,05/12/2019 01:00,2019,12,5,1,0,67,17.48,58.63,121.68,0,2,1,0,0,0,0,37.93,188.3,10.1,27,few clouds
IKRD_ SB,05/12/2019 02:00,2019,12,5,2,0,45,26.98,57.05,126.51,0,2,6,0,0,0,0,37.46,190.52,12.32,26,few clouds
IKRD_ SB,05/12/2019 06:00,2019,12,5,6,0,215,7.78,53.02,134.97,0,2,14,0,0,0,0,43.58,163.81,0,25,few clouds
IKRD_ SB,05/12/2019 07:00,2019,12,5,7,0,523,6,48.13,149.24,0,2,29,0,0,0,0,42.68,167.23,0,25,few clouds
IKRD_ SB,05/12/2019 08:00,2019,12,5,8,0,483,1.9,49.69,143.86,0,2,23,0,0,0,0,42.67,167.12,0,25,scattered clouds
IKRD_ SB,05/12/2019 09:00,2019,12,5,9,0,520,2.59,54.16,131.89,0,2,11,0,0,0,0,43.15,165.21,0,26,mist
IKRD_ SB,05/12/2019 10:00,2019,12,5,10,0,595,2.1,48.88,146.49,0,2,26,0,0,0,0,41.14,173.32,0,28,haze
IKRD_ SB,05/12/2019 11:00,2019,12,5,11,0,771,0.94,49.73,145.84,0,2,25,0,0,0,0,40.19,177.35,0,29,broken clouds
IKRD_ SB,05/12/2019 12:00,2019,12,5,12,0,989,0.03,51.67,138.47,0,2,18,0,0,0,0,40.65,175.36,0,30,broken clouds
IKRD_ SB,05/12/2019 13:00,2019,12,5,13,0,994,0.06,49.61,143.94,0,2,23,0,0,0,0,40.2,177.39,0,32,broken clouds
IKRD_ SB,05/12/2019 14:00,2019,12,5,14,0,706,3.2,45.37,157.62,0,2,37,0,0,0,0,40.64,175.49,0,31,light rain
IKRD_ SB,05/12/2019 15:00,2019,12,5,15,0,504,5.01,47.7,152.79,0,2,32,0,0,0,0,40.71,175.08,0,28,clear sky
IKRD_ SB,05/12/2019 16:00,2019,12,5,16,0,460,5.97,48.21,149.38,0,2,29,0,0,0,0,41.64,171.25,0,29,thunderstorm
IKRD_ SB,05/12/2019 17:00,2019,12,5,17,0,529,4.37,52.87,135.33,0,2,15,0,0,0,0,41.83,170.61,0,29,thunderstorm
IKRD_ SB,05/12/2019 18:00,2019,12,5,18,0,472,2.53,49.62,143.99,0,2,23,0,0,0,0,41.85,170.38,0,28,few clouds
IKRD_ SB,05/12/2019 19:00,2019,12,5,19,0,542,3.05,31.26,263.19,0,4,23,84.99,0,1,24,36.57,195.27,17.07,28,few clouds
IKRD_ SB,05/12/2019 20:00,2019,12,5,20,0,536,3.08,30.39,249.23,0,4,9,71.03,0,1,11,33.69,211.69,33.49,27,few clouds
IKRD_ SB,05/12/2019 21:00,2019,12,5,21,0,567,2.72,43.66,163.61,0,2,43,0,0,0,0,38.16,187.01,8.81,27,few clouds
IKRD_ SB,05/12/2019 22:00,2019,12,5,22,0,619,0.16,46.18,154.84,0,2,34,0,0,0,0,43.3,164.67,0,27,few clouds
IKRD_ SB,05/12/2019 23:00,2019,12,5,23,0,300,2.01,50.31,141.77,0,2,21,0,0,0,0,42.86,166.31,0,26,few clouds
IKRD_ SB,06/12/2019 00:00,2019,12,6,0,0,89,7.29,51.09,139.6,0,2,19,0,0,0,0,41.26,172.8,0,26,few clouds
IKRD_ SB,06/12/2019 02:00,2019,12,6,2,0,45,24.92,51.37,138.9,0,2,18,0,0,0,0,37.61,189.67,11.47,26,few clouds
IKRD_ SB,06/12/2019 03:00,2019,12,6,3,0,41,61.29,52.08,137.1,0,2,17,0,0,0,0,38.45,185.55,7.35,26,few clouds
IKRD_ SB,06/12/2019 06:00,2019,12,6,6,0,136,13.8,43.61,205.51,0,3,25,27.31,0,0,27,40.65,175.47,0,25,few clouds
IKRD_ SB,06/12/2019 07:00,2019,12,6,7,0,314,19.34,6.86,1095.83,0,18,15,917.63,0,15,17,41.08,173.62,0,25,few clouds
IKRD_ SB,06/12/2019 08:00,2019,12,6,8,0,425,14.09,12.7,589.28,0,9,49,411.08,0,6,51,43.22,164.93,0,25,mist
IKRD_ SB,06/12/2019 09:00,2019,12,6,9,0,437,14.47,15.84,453.92,0,7,33,275.72,0,4,35,42.22,168.89,0,25,mist
IKRD_ SB,06/12/2019 10:00,2019,12,6,10,0,425,16.54,16.87,453.75,0,7,33,275.55,0,4,35,42.95,165.99,0,26,haze
IKRD_ SB,06/12/2019 11:00,2019,12,6,11,0,507,14.47,18.74,412.03,0,6,52,233.83,0,3,53,40.97,174.51,0,27,haze
IKRD_ SB,06/12/2019 12:00,2019,12,6,12,0,550,9.11,38.96,195.69,0,3,15,17.49,0,0,17,40.75,175.34,0,27,haze
IKRD_ SB,06/12/2019 13:00,2019,12,6,13,0,497,5.07,51.34,139.18,0,2,19,0,0,0,0,42.08,169.41,0,29,broken clouds
IKRD_ SB,06/12/2019 14:00,2019,12,6,14,0,454,4.55,47.82,149.98,0,2,29,0,0,0,0,43,165.86,0,30,broken clouds
IKRD_ SB,06/12/2019 15:00,2019,12,6,15,0,565,6.69,50.52,142.62,0,2,22,0,0,0,0,44.75,159.33,0,30,broken clouds
IKRD_ SB,06/12/2019 16:00,2019,12,6,16,0,897,0.29,48.98,147.6,0,2,27,0,0,0,0,44.58,159.92,0,30,scattered clouds
IKRD_ SB,06/12/2019 17:00,2019,12,6,17,0,1088,0.27,52.56,135.98,0,2,15,0,0,0,0,44.33,160.9,0,31,scattered clouds
IKRD_ SB,06/12/2019 18:00,2019,12,6,18,0,1049,0.98,32.21,257.42,0,4,17,79.22,0,1,19,42.65,167.15,0,29,scattered clouds
IKRD_ SB,06/12/2019 19:00,2019,12,6,19,0,1145,0.79,46.25,154.64,0,2,34,0,0,0,0,40.71,175.24,0,29,scattered clouds
IKRD_ SB,06/12/2019 20:00,2019,12,6,20,0,1051,0.52,43.69,163.86,0,2,43,0,0,0,0,36.54,195.15,16.95,27,thunderstorm
IKRD_ SB,06/12/2019 21:00,2019,12,6,21,0,876,1.51,43.05,166.07,0,2,46,0,0,0,0,37.49,190.42,12.22,26,thunderstorm
IKRD_ SB,06/12/2019 22:00,2019,12,6,22,0,717,1.49,43.78,163.09,0,2,43,0,0,0,0,41.13,173.36,0,26,thunderstorm
IKRD_ SB,06/12/2019 23:00,2019,12,6,23,0,509,0.21,48.99,146.13,0,2,26,0,0,0,0,38.73,184.04,5.84,27,few clouds
IKRD_ SB,07/12/2019 00:00,2019,12,7,0,0,247,1.02,51.44,138.9,0,2,18,0,0,0,0,38.26,186.35,8.15,27,few clouds
IKRD_ SB,07/12/2019 01:00,2019,12,7,1,0,159,2.22,57.27,124.56,0,2,4,0,0,0,0,38.52,185.05,6.85,27,few clouds
IKRD_ SB,07/12/2019 02:00,2019,12,7,2,0,77,7.18,52.58,136.48,0,2,16,0,0,0,0,38.32,186.12,7.92,26,few clouds
IKRD_ SB,07/12/2019 05:00,2019,12,7,5,0,104,3.52,52.19,136.88,0,2,16,0,0,0,0,38.02,187.5,9.3,26,few clouds
IKRD_ SB,07/12/2019 06:00,2019,12,7,6,0,385,0.01,60.01,119.67,0,1,59,0,0,0,0,42.1,169.84,0,26,few clouds
IKRD_ SB,07/12/2019 07:00,2019,12,7,7,0,699,0.11,51.34,139.64,0,2,19,0,0,0,0,45.04,158.5,0,25,few clouds
IKRD_ SB,07/12/2019 08:00,2019,12,7,8,0,880,0.61,53.2,135.64,0,2,15,0,0,0,0,48.54,146.85,0,28,light rain
IKRD_ SB,07/12/2019 09:00,2019,12,7,9,0,899,0.17,53.57,134.72,0,2,14,0,0,0,0,46.66,152.81,0,27,broken clouds
IKRD_ SB,07/12/2019 10:00,2019,12,7,10,0,963,0.05,47.35,151.52,0,2,31,0,0,0,0,44.54,160.12,0,28,haze
IKRD_ SB,07/12/2019 11:00,2019,12,7,11,0,1115,0.18,51.25,139.56,0,2,19,0,0,0,0,43.31,164.69,0,29,scattered clouds
IKRD_ SB,07/12/2019 12:00,2019,12,7,12,0,916,0.19,51.77,137.9,0,2,17,0,0,0,0,41.02,173.85,0,31,scattered clouds
IKRD_ SB,07/12/2019 13:00,2019,12,7,13,0,907,0,47.84,149.74,0,2,29,0,0,0,0,40.16,177.57,0,32,scattered clouds
IKRD_ SB,07/12/2019 14:00,2019,12,7,14,0,883,0.14,49.39,144.5,0,2,24,0,0,0,0,39.95,178.5,0.3,31,light rain
IKRD_ SB,07/12/2019 15:00,2019,12,7,15,0,761,2.97,50.51,141.69,0,2,21,0,0,0,0,39.93,178.54,0.34,27,broken clouds
IKRD_ SB,07/12/2019 16:00,2019,12,7,16,0,807,1.15,45.68,156.6,0,2,36,0,0,0,0,39.86,178.85,0.65,27,broken clouds
IKRD_ SB,07/12/2019 17:00,2019,12,7,17,0,785,0.56,51.28,139.63,0,2,19,0,0,0,0,40.66,175.33,0,30,few clouds
IKRD_ SB,07/12/2019 18:00,2019,12,7,18,0,882,0.23,49.72,143.91,0,2,23,0,0,0,0,42.67,167.06,0,29,few clouds
IKRD_ SB,07/12/2019 19:00,2019,12,7,19,0,890,0.05,49.5,144.33,0,2,24,0,0,0,0,41.56,171.52,0,28,few clouds
IKRD_ SB,07/12/2019 20:00,2019,12,7,20,0,837,0.06,44.16,161.79,0,2,41,0,0,0,0,39.19,181.97,3.77,27,few clouds
IKRD_ SB,07/12/2019 21:00,2019,12,7,21,0,675,0.73,45.12,159.64,0,2,39,0,0,0,0,39.87,178.84,0.64,27,few clouds
IKRD_ SB,07/12/2019 22:00,2019,12,7,22,0,362,1.33,51.21,139.37,0,2,19,0,0,0,0,40.42,176.35,0,27,few clouds
IKRD_ SB,07/12/2019 23:00,2019,12,7,23,0,253,2.04,55.85,127.76,0,2,7,0,0,0,0,37.71,189.08,10.88,27,few clouds
IKRD_ SB,08/12/2019 00:00,2019,12,8,0,0,154,3.5,59.01,120.85,0,2,0,0,0,0,0,39.12,182.22,4.02,26,few clouds
IKRD_ SB,08/12/2019 02:00,2019,12,8,2,0,61,2.51,52.07,137.4,0,2,17,0,0,0,0,39.95,178.51,0.31,26,few clouds
IKRD_ SB,08/12/2019 03:00,2019,12,8,3,0,46,15.07,52.61,136.04,0,2,16,0,0,0,0,37.95,188.07,9.87,26,few clouds
IKRD_ SB,08/12/2019 04:00,2019,12,8,4,0,47,3.91,59.15,122.02,0,2,2,0,0,0,0,39.71,179.51,1.31,26,few clouds
IKRD_ SB,08/12/2019 06:00,2019,12,8,6,0,150,2.72,66.32,108.36,0,1,48,0,0,0,0,47.1,151.36,0,25,few clouds
IKRD_ SB,08/12/2019 07:00,2019,12,8,7,0,242,3.62,58.48,122.19,0,2,2,0,0,0,0,45.86,155.53,0,25,scattered clouds
IKRD_ SB,08/12/2019 08:00,2019,12,8,8,0,291,2.29,59.06,120.86,0,2,0,0,0,0,0,46.23,154.42,0,25,mist
IKRD_ SB,08/12/2019 09:00,2019,12,8,9,0,334,1.25,59.49,120.07,0,2,0,0,0,0,0,44.01,161.96,0,26,mist
IKRD_ SB,08/12/2019 10:00,2019,12,8,10,0,329,1.52,53.81,133.82,0,2,13,0,0,0,0,43.48,163.97,0,28,haze
IKRD_ SB,08/12/2019 11:00,2019,12,8,11,0,336,1.59,52.7,136.86,0,2,16,0,0,0,0,44.27,161.08,0,29,broken clouds
IKRD_ SB,08/12/2019 12:00,2019,12,8,12,0,373,1.51,50.86,140.61,0,2,20,0,0,0,0,45.3,157.39,0,31,broken clouds
IKRD_ SB,08/12/2019 13:00,2019,12,8,13,0,376,1.71,54.06,132.03,0,2,12,0,0,0,0,44.75,159.29,0,32,broken clouds
IKRD_ SB,08/12/2019 14:00,2019,12,8,14,0,393,1.69,50.53,141.81,0,2,21,0,0,0,0,44.3,160.95,0,31,broken clouds
IKRD_ SB,08/12/2019 15:00,2019,12,8,15,0,451,1.35,49.73,143.93,0,2,23,0,0,0,0,42.54,167.73,0,33,broken clouds
IKRD_ SB,08/12/2019 16:00,2019,12,8,16,0,476,1.18,44.6,166.92,0,2,46,0,0,0,0,41.35,172.49,0,32,broken clouds
IKRD_ SB,08/12/2019 17:00,2019,12,8,17,0,511,6.92,24.98,331.41,0,5,31,153.21,0,2,33,41.61,171.42,0,29,thunderstorm
IKRD_ SB,08/12/2019 18:00,2019,12,8,18,0,443,1.73,52.45,136.52,0,2,16,0,0,0,0,42.85,166.45,0,29,broken clouds
IKRD_ SB,08/12/2019 19:00,2019,12,8,19,0,487,1.58,51.18,139.98,0,2,19,0,0,0,0,44.27,161.09,0,30,few clouds
IKRD_ SB,08/12/2019 20:00,2019,12,8,20,0,484,1.41,42.53,169.57,0,2,49,0,0,0,0,39.29,181.49,3.29,29,few clouds
IKRD_ SB,08/12/2019 21:00,2019,12,8,21,0,361,2.27,45.93,155.92,0,2,35,0,0,0,0,40.7,175.21,0,29,few clouds
IKRD_ SB,08/12/2019 22:00,2019,12,8,22,0,322,3.12,46.03,155.34,0,2,35,0,0,0,0,41.7,170.96,0,28,few clouds
IKRD_ SB,08/12/2019 23:00,2019,12,8,23,0,199,6.48,54.48,134.1,0,2,14,0,0,0,0,40.53,175.9,0,28,few clouds
IKRD_ SB,09/12/2019 00:00,2019,12,9,0,0,146,6.16,46.06,156.65,0,2,36,0,0,0,0,38.63,184.66,6.46,28,few clouds
IKRD_ SB,09/12/2019 04:00,2019,12,9,4,0,31,5.41,45.68,156.65,0,2,36,0,0,0,0,44.88,158.9,0,26,few clouds
IKRD_ SB,09/12/2019 06:00,2019,12,9,6,0,261,3.71,55.37,129.83,0,2,9,0,0,0,0,46.07,154.79,0,26,few clouds
IKRD_ SB,09/12/2019 07:00,2019,12,9,7,0,733,1.51,46.45,153.97,0,2,33,0,0,0,0,42.27,168.75,0,25,few clouds
IKRD_ SB,09/12/2019 08:00,2019,12,9,8,0,914,0.2,49.48,144.32,0,2,24,0,0,0,0,41.28,172.68,0,25,scattered clouds
IKRD_ SB,09/12/2019 09:00,2019,12,9,9,0,702,1,47.34,153.07,0,2,33,0,0,0,0,41.23,172.96,0,26,mist
