Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather
3MB-NB,01/12/2019 16:00,2019,12,1,16,0,678,0.27,89.37,142.6,0,2,22,0,0,0,0,86.42,147.16,0,34,broken clouds
3MB-NB,01/12/2019 17:00,2019,12,1,17,0,575,0,83.93,152.48,0,2,32,0,0,0,0,87.04,146.05,0,32,scattered clouds
3MB-NB,01/12/2019 18:00,2019,12,1,18,0,588,0.2,76.58,170.34,0,2,50,0,0,0,0,86.03,147.76,0,31,scattered clouds
3MB-NB,01/12/2019 19:00,2019,12,1,19,0,612,0.09,81.07,157.61,0,2,37,0,0,0,0,83.42,152.45,0,30,few clouds
3MB-NB,01/12/2019 20:00,2019,12,1,20,0,518,0,77.35,164.67,0,2,44,0,0,0,0,77.5,164.03,0,29,few clouds
3MB-NB,01/12/2019 21:00,2019,12,1,21,0,524,0.47,81.25,157.22,0,2,37,0,0,0,0,79.32,160.28,0,28,few clouds
3MB-NB,01/12/2019 22:00,2019,12,1,22,0,407,0.1,81.9,156.32,0,2,36,0,0,0,0,81.88,155.28,0,28,few clouds
3MB-NB,01/12/2019 23:00,2019,12,1,23,0,185,0.46,85.48,149.06,0,2,29,0,0,0,0,84.59,150.28,0,28,few clouds
3MB-NB,02/12/2019 00:00,2019,12,2,0,0,103,0.29,89.84,141.71,0,2,21,0,0,0,0,91.77,138.7,0,27,few clouds
3MB-NB,02/12/2019 01:00,2019,12,2,1,0,59,0.41,99.01,128.58,0,2,8,0,0,0,0,96.65,131.53,0,27,few clouds
3MB-NB,02/12/2019 02:00,2019,12,2,2,0,42,0.48,102.03,124.62,0,2,4,0,0,0,0,98.05,129.64,0,27,few clouds
3MB-NB,02/12/2019 03:00,2019,12,2,3,0,21,2.74,104.02,122.31,0,2,2,0,0,0,0,100.99,125.9,0,26,few clouds
3MB-NB,02/12/2019 04:00,2019,12,2,4,0,16,0.2,99.74,127.75,0,2,7,0,0,0,0,97.56,130.31,0,26,few clouds
3MB-NB,02/12/2019 05:00,2019,12,2,5,0,109,2.72,92.96,137.08,0,2,17,0,0,0,0,94.86,134.1,0,26,few clouds
3MB-NB,02/12/2019 06:00,2019,12,2,6,0,819,0.23,88.99,143.68,0,2,23,0,0,0,0,90.85,140.09,0,26,few clouds
3MB-NB,02/12/2019 07:00,2019,12,2,7,0,676,0.27,83.77,152.31,0,2,32,0,0,0,0,84.05,151.29,0,25,few clouds
3MB-NB,02/12/2019 08:00,2019,12,2,8,0,494,1.36,90.68,140.38,0,2,20,0,0,0,0,87.92,144.59,0,25,mist
3MB-NB,02/12/2019 09:00,2019,12,2,9,0,564,0.62,86.16,147.98,0,2,27,0,0,0,0,86.94,146.22,0,26,haze
3MB-NB,02/12/2019 10:00,2019,12,2,10,0,702,0.19,83.84,152.28,0,2,32,0,0,0,0,83.63,152.01,0,28,few clouds
3MB-NB,02/12/2019 11:00,2019,12,2,11,0,376,0.68,80.72,158.23,0,2,38,0,0,0,0,80.57,157.79,0,30,scattered clouds
3MB-NB,02/12/2019 12:00,2019,12,2,12,0,647,0.09,79.11,162.71,0,2,42,0,0,0,0,80.37,158.18,0,31,scattered clouds
3MB-NB,02/12/2019 13:00,2019,12,2,13,0,690,0.1,80.54,158.13,0,2,38,0,0,0,0,80,158.91,0,32,broken clouds
3MB-NB,02/12/2019 14:00,2019,12,2,14,0,841,0.14,79.17,162.06,0,2,42,0,0,0,0,80.85,157.23,0,31,broken clouds
3MB-NB,02/12/2019 15:00,2019,12,2,15,0,783,0.17,76.89,165.79,0,2,45,0,0,0,0,79.28,160.36,0,29,light rain
3MB-NB,02/12/2019 16:00,2019,12,2,16,0,517,0.66,72.61,175.76,0,2,55,0,0,0,0,75.15,169.36,0,33,broken clouds
3MB-NB,02/12/2019 17:00,2019,12,2,17,0,889,0.4,31.1,540.2,0,9,0,222.41,0,3,42,61.55,207.74,0,31,light intensity drizzle
3MB-NB,02/12/2019 18:00,2019,12,2,18,0,806,0.12,12.19,1045.59,0,17,25,727.8,0,12,7,47.74,269.33,0,29,overcast clouds
3MB-NB,02/12/2019 19:00,2019,12,2,19,0,684,0.28,8.39,1556.2,0,25,56,1238.41,0,20,38,29.52,434.1,116.31,27,scattered clouds
3MB-NB,02/12/2019 20:00,2019,12,2,20,0,770,0.07,10.48,1250.17,0,20,50,932.38,0,15,32,23.14,550.47,232.68,27,few clouds
3MB-NB,02/12/2019 21:00,2019,12,2,21,0,526,0.15,10.1,1265.99,0,21,5,948.2,0,15,48,25.37,506.7,188.91,26,few clouds
3MB-NB,02/12/2019 22:00,2019,12,2,22,0,595,0.38,11.3,1137.81,0,18,57,820.02,0,13,40,47.64,274.48,0,25,few clouds
3MB-NB,02/12/2019 23:00,2019,12,2,23,0,346,0.65,56.49,365.56,0,6,5,47.77,0,0,47,71.59,178.65,0,25,few clouds
3MB-NB,03/12/2019 00:00,2019,12,3,0,0,119,0,87.92,144.74,0,2,24,0,0,0,0,85.7,148.89,0,25,few clouds
3MB-NB,03/12/2019 01:00,2019,12,3,1,0,71,0.98,88.84,143.24,0,2,23,0,0,0,0,94.78,134.13,0,29,overcast clouds
3MB-NB,03/12/2019 02:00,2019,12,3,2,0,24,0,94.17,135.09,0,2,15,0,0,0,0,94.44,134.61,0,26,few clouds
3MB-NB,03/12/2019 05:00,2019,12,3,5,0,106,0.26,77.11,165.52,0,2,45,0,0,0,0,92.17,137.94,0,26,few clouds
3MB-NB,03/12/2019 06:00,2019,12,3,6,0,571,1.02,83.83,151.92,0,2,31,0,0,0,0,91.36,139.31,0,26,few clouds
3MB-NB,03/12/2019 07:00,2019,12,3,7,0,597,0.03,81.64,155.9,0,2,35,0,0,0,0,83.23,152.79,0,26,few clouds
3MB-NB,03/12/2019 08:00,2019,12,3,8,0,416,0.96,76.14,167.39,0,2,47,0,0,0,0,85.84,148.11,0,25,few clouds
3MB-NB,03/12/2019 09:00,2019,12,3,9,0,566,0.02,82.98,154.3,0,2,34,0,0,0,0,84.71,150.1,0,26,haze
3MB-NB,03/12/2019 10:00,2019,12,3,10,0,660,0.08,84.96,150.02,0,2,30,0,0,0,0,83.1,152.97,0,29,scattered clouds
3MB-NB,03/12/2019 11:00,2019,12,3,11,0,612,0.57,78.19,165.62,0,2,45,0,0,0,0,82.16,154.75,0,29,broken clouds
3MB-NB,03/12/2019 12:00,2019,12,3,12,0,127,2.8,83.88,151.83,0,2,31,0,0,0,0,83.61,152.04,0,31,broken clouds
3MB-NB,03/12/2019 13:00,2019,12,3,13,0,352,1.98,78.39,163.65,0,2,43,0,0,0,0,81.75,155.5,0,32,broken clouds
3MB-NB,03/12/2019 14:00,2019,12,3,14,0,373,0.84,82.76,153.9,0,2,33,0,0,0,0,80.38,158.16,0,33,broken clouds
3MB-NB,03/12/2019 15:00,2019,12,3,15,0,363,0.91,79.27,160.68,0,2,40,0,0,0,0,77.39,164.31,0,32,broken clouds
3MB-NB,03/12/2019 16:00,2019,12,3,16,0,444,0.47,74.43,171.64,0,2,51,0,0,0,0,67.61,188.68,0,33,broken clouds
3MB-NB,03/12/2019 17:00,2019,12,3,17,0,467,0.56,58.03,226.1,0,3,46,0,0,0,0,56.81,225.1,0,33,scattered clouds
3MB-NB,03/12/2019 18:00,2019,12,3,18,0,526,1.32,58.09,228.35,0,3,48,0,0,0,0,41.72,310.77,0,32,few clouds
3MB-NB,03/12/2019 19:00,2019,12,3,19,0,516,2.12,23.64,546.11,0,9,6,228.32,0,3,48,26.71,480.74,162.95,30,few clouds
3MB-NB,03/12/2019 20:00,2019,12,3,20,0,485,3.59,23.96,542.1,0,9,2,224.31,0,3,44,24.17,526.23,208.44,29,few clouds
3MB-NB,03/12/2019 21:00,2019,12,3,21,0,433,1.52,21.28,606.64,0,10,6,288.85,0,4,48,24.28,525.45,207.66,28,few clouds
3MB-NB,03/12/2019 22:00,2019,12,3,22,0,358,1.14,16.08,794.37,0,13,14,476.58,0,7,56,38.49,337.32,19.53,28,few clouds
3MB-NB,03/12/2019 23:00,2019,12,3,23,0,252,1.09,60.93,290.15,0,4,50,0,0,0,0,66.65,194.44,0,28,few clouds
3MB-NB,04/12/2019 00:00,2019,12,4,0,0,95,2.19,84.5,151.51,0,2,31,0,0,0,0,86.1,147.86,0,28,few clouds
3MB-NB,04/12/2019 01:00,2019,12,4,1,0,42,0.13,96.98,131.16,0,2,11,0,0,0,0,92.84,136.95,0,27,few clouds
3MB-NB,04/12/2019 02:00,2019,12,4,2,0,20,0.77,90.45,140.76,0,2,20,0,0,0,0,91.87,138.4,0,27,few clouds
3MB-NB,04/12/2019 03:00,2019,12,4,3,0,6,0.05,89.16,143.05,0,2,23,0,0,0,0,91.67,138.69,0,27,few clouds
3MB-NB,04/12/2019 05:00,2019,12,4,5,0,50,1.94,106.69,119.9,0,1,59,0,0,0,0,92.44,137.53,0,27,few clouds
3MB-NB,04/12/2019 06:00,2019,12,4,6,0,591,0.97,90.42,140.91,0,2,20,0,0,0,0,90.8,140.08,0,26,few clouds
3MB-NB,04/12/2019 07:00,2019,12,4,7,0,761,0.18,91.03,140.28,0,2,20,0,0,0,0,83.48,152.41,0,26,scattered clouds
3MB-NB,04/12/2019 08:00,2019,12,4,8,0,546,0.41,90.26,141,0,2,21,0,0,0,0,86.19,147.5,0,25,scattered clouds
3MB-NB,04/12/2019 09:00,2019,12,4,9,0,618,0.31,85.65,149.31,0,2,29,0,0,0,0,85.75,148.27,0,26,scattered clouds
3MB-NB,04/12/2019 10:00,2019,12,4,10,0,549,0.82,83.62,152.96,0,2,32,0,0,0,0,84.44,150.54,0,27,mist
3MB-NB,04/12/2019 11:00,2019,12,4,11,0,867,0.06,83.26,153.01,0,2,33,0,0,0,0,83.27,152.66,0,28,haze
3MB-NB,04/12/2019 12:00,2019,12,4,12,0,730,0.46,86.01,147.87,0,2,27,0,0,0,0,83.17,152.85,0,29,scattered clouds
3MB-NB,04/12/2019 13:00,2019,12,4,13,0,457,0.6,79.89,160.08,0,2,40,0,0,0,0,81.41,156.14,0,29,scattered clouds
3MB-NB,04/12/2019 14:00,2019,12,4,14,0,382,0.59,79.6,159.9,0,2,39,0,0,0,0,80.91,157.11,0,29,scattered clouds
3MB-NB,04/12/2019 15:00,2019,12,4,15,0,415,0.7,77.43,164.96,0,2,44,0,0,0,0,76.64,165.98,0,29,broken clouds
3MB-NB,04/12/2019 16:00,2019,12,4,16,0,437,0.87,75.62,168.46,0,2,48,0,0,0,0,67.64,188.31,0,30,broken clouds
3MB-NB,04/12/2019 17:00,2019,12,4,17,0,429,1.34,77.19,166.56,0,2,46,0,0,0,0,55.72,230.28,0,30,scattered clouds
3MB-NB,04/12/2019 18:00,2019,12,4,18,0,593,1.53,47.43,294,0,4,54,0,0,0,0,40.33,319.75,1.96,30,few clouds
3MB-NB,04/12/2019 19:00,2019,12,4,19,0,488,3.88,14.37,916.52,0,15,16,598.73,0,9,58,26.86,475.39,157.6,30,few clouds
3MB-NB,04/12/2019 20:00,2019,12,4,20,0,476,2.88,12.44,1024.45,0,17,4,706.66,0,11,46,22.55,564.82,247.03,28,few clouds
3MB-NB,04/12/2019 21:00,2019,12,4,21,0,408,1.79,11.03,1158.74,0,19,18,840.95,0,14,0,19.23,662.22,344.43,28,few clouds
3MB-NB,04/12/2019 22:00,2019,12,4,22,0,377,1.07,11.54,1111.99,0,18,31,794.2,0,13,14,30.1,436.54,118.75,28,few clouds
3MB-NB,04/12/2019 23:00,2019,12,4,23,0,335,0.98,37.2,616.68,0,10,16,298.89,0,4,58,62.54,207.91,0,27,few clouds
3MB-NB,05/12/2019 00:00,2019,12,5,0,0,104,1.71,90.42,141.27,0,2,21,0,0,0,0,86.87,146.71,0,27,few clouds
3MB-NB,05/12/2019 01:00,2019,12,5,1,0,55,1.67,92.89,137.43,0,2,17,0,0,0,0,94.69,134.26,0,27,few clouds
3MB-NB,05/12/2019 02:00,2019,12,5,2,0,33,0.13,102.47,124.22,0,2,4,0,0,0,0,95.52,133.08,0,26,few clouds
3MB-NB,05/12/2019 03:00,2019,12,5,3,0,15,0.5,97.15,130.97,0,2,10,0,0,0,0,94.21,134.98,0,26,few clouds
3MB-NB,05/12/2019 04:00,2019,12,5,4,0,15,5.78,99.5,127.92,0,2,7,0,0,0,0,89.84,141.5,0,26,few clouds
3MB-NB,05/12/2019 05:00,2019,12,5,5,0,62,2.47,97.44,130.83,0,2,10,0,0,0,0,93.08,136.59,0,25,few clouds
3MB-NB,05/12/2019 06:00,2019,12,5,6,0,369,1.21,94.36,135.05,0,2,15,0,0,0,0,91.34,139.29,0,25,few clouds
3MB-NB,05/12/2019 07:00,2019,12,5,7,0,372,2.33,89.36,142.55,0,2,22,0,0,0,0,84.01,151.34,0,25,few clouds
3MB-NB,05/12/2019 08:00,2019,12,5,8,0,319,1.01,88.43,144.64,0,2,24,0,0,0,0,87.66,145.02,0,25,scattered clouds
3MB-NB,05/12/2019 09:00,2019,12,5,9,0,344,2.54,86.66,147.59,0,2,27,0,0,0,0,86.38,147.18,0,26,mist
3MB-NB,05/12/2019 10:00,2019,12,5,10,0,391,0.78,82.24,154.88,0,2,34,0,0,0,0,83.93,151.49,0,28,haze
3MB-NB,05/12/2019 11:00,2019,12,5,11,0,645,0.28,82.92,154.2,0,2,34,0,0,0,0,82.68,153.77,0,29,broken clouds
3MB-NB,05/12/2019 12:00,2019,12,5,12,0,826,0,85.03,149.8,0,2,29,0,0,0,0,82.97,153.22,0,30,broken clouds
3MB-NB,05/12/2019 13:00,2019,12,5,13,0,814,0.07,81.21,157.5,0,2,37,0,0,0,0,82.78,153.57,0,32,broken clouds
3MB-NB,05/12/2019 14:00,2019,12,5,14,0,612,0.41,81.1,157.44,0,2,37,0,0,0,0,81.46,156.06,0,31,light rain
3MB-NB,05/12/2019 15:00,2019,12,5,15,0,484,0.56,77.38,165.04,0,2,45,0,0,0,0,79.73,159.5,0,28,clear sky
3MB-NB,05/12/2019 16:00,2019,12,5,16,0,527,0.72,71.66,178.46,0,2,58,0,0,0,0,73.9,172.08,0,29,thunderstorm
3MB-NB,05/12/2019 17:00,2019,12,5,17,0,616,1.37,64.72,197.06,0,3,17,0,0,0,0,61.74,207.06,0,29,thunderstorm
3MB-NB,05/12/2019 18:00,2019,12,5,18,0,610,1.54,57.61,228.61,0,3,48,0,0,0,0,45.66,283.09,0,28,few clouds
3MB-NB,05/12/2019 19:00,2019,12,5,19,0,601,2.54,45.29,289.88,0,4,49,0,0,0,0,32.67,392.68,74.89,28,few clouds
3MB-NB,05/12/2019 20:00,2019,12,5,20,0,515,1.53,34.14,388.24,0,6,28,70.45,0,1,10,25.8,493.01,175.22,27,few clouds
3MB-NB,05/12/2019 21:00,2019,12,5,21,0,576,0.75,16.92,765.17,0,12,45,447.38,0,7,27,26.09,491.12,173.33,27,few clouds
3MB-NB,05/12/2019 22:00,2019,12,5,22,0,772,0.16,26.56,644.31,0,10,44,326.52,0,5,26,42.16,306.38,0,27,few clouds
3MB-NB,05/12/2019 23:00,2019,12,5,23,0,315,0.25,74.7,171.06,0,2,51,0,0,0,0,68.8,187.68,0,26,few clouds
3MB-NB,06/12/2019 00:00,2019,12,6,0,0,127,0.14,90.29,141.09,0,2,21,0,0,0,0,87.88,144.88,0,26,few clouds
3MB-NB,06/12/2019 01:00,2019,12,6,1,0,51,2.19,90.08,141.19,0,2,21,0,0,0,0,93.5,135.95,0,26,few clouds
3MB-NB,06/12/2019 02:00,2019,12,6,2,0,35,0.15,92.95,137.14,0,2,17,0,0,0,0,93.71,135.65,0,26,few clouds
3MB-NB,06/12/2019 03:00,2019,12,6,3,0,19,0.35,89.95,141.88,0,2,21,0,0,0,0,95.22,133.51,0,26,few clouds
3MB-NB,06/12/2019 05:00,2019,12,6,5,0,68,5.01,93.82,135.61,0,2,15,0,0,0,0,93.33,136.2,0,25,few clouds
3MB-NB,06/12/2019 06:00,2019,12,6,6,0,341,2.87,85.97,148.39,0,2,28,0,0,0,0,91.51,139.02,0,25,few clouds
3MB-NB,06/12/2019 07:00,2019,12,6,7,0,372,1.84,79.54,160.97,0,2,40,0,0,0,0,84.78,149.95,0,25,few clouds
3MB-NB,06/12/2019 08:00,2019,12,6,8,0,328,5.03,87.39,145.96,0,2,25,0,0,0,0,85.39,148.92,0,25,mist
3MB-NB,06/12/2019 09:00,2019,12,6,9,0,331,2.95,85.41,149.12,0,2,29,0,0,0,0,83.97,151.4,0,25,mist
3MB-NB,06/12/2019 10:00,2019,12,6,10,0,395,0.94,82.74,154.3,0,2,34,0,0,0,0,82.36,154.36,0,26,haze
3MB-NB,06/12/2019 11:00,2019,12,6,11,0,383,0.8,83.11,153.38,0,2,33,0,0,0,0,82.22,154.6,0,27,haze
3MB-NB,06/12/2019 12:00,2019,12,6,12,0,400,0.63,80.91,157.51,0,2,37,0,0,0,0,82.17,154.7,0,27,haze
3MB-NB,06/12/2019 13:00,2019,12,6,13,0,428,0.62,82.95,153.58,0,2,33,0,0,0,0,81.49,156,0,29,broken clouds
3MB-NB,06/12/2019 14:00,2019,12,6,14,0,427,0.76,78.26,163,0,2,43,0,0,0,0,79.32,160.27,0,30,broken clouds
3MB-NB,06/12/2019 15:00,2019,12,6,15,0,525,0.87,73.48,174.5,0,2,54,0,0,0,0,75.7,167.97,0,30,broken clouds
3MB-NB,06/12/2019 16:00,2019,12,6,16,0,937,0.08,74.08,172.04,0,2,52,0,0,0,0,70.54,180.26,0,30,scattered clouds
3MB-NB,06/12/2019 17:00,2019,12,6,17,0,1084,0.05,67.6,189.6,0,3,9,0,0,0,0,60.84,210.48,0,31,scattered clouds
3MB-NB,06/12/2019 18:00,2019,12,6,18,0,976,0.11,36.89,413.24,0,6,53,95.45,0,1,35,45.71,281.19,0,29,scattered clouds
3MB-NB,06/12/2019 19:00,2019,12,6,19,0,1127,0.02,17.02,762.55,0,12,42,444.76,0,7,24,33.93,376.44,58.65,29,scattered clouds
3MB-NB,06/12/2019 20:00,2019,12,6,20,0,1019,0.36,12.72,1007.09,0,16,47,689.3,0,11,29,25.79,494.47,176.68,27,thunderstorm
3MB-NB,06/12/2019 21:00,2019,12,6,21,0,771,0.09,13.85,931.17,0,15,31,613.38,0,10,13,28.45,456.22,138.43,26,thunderstorm
3MB-NB,06/12/2019 22:00,2019,12,6,22,0,758,0.18,39.71,415.74,0,6,55,97.95,0,1,37,44.99,289.16,0,26,thunderstorm
3MB-NB,06/12/2019 23:00,2019,12,6,23,0,472,0.01,69.7,186.78,0,3,6,0,0,0,0,65.5,195.41,0,27,few clouds
3MB-NB,07/12/2019 00:00,2019,12,7,0,0,320,0,85.64,149.1,0,2,29,0,0,0,0,82.03,155.36,0,27,few clouds
3MB-NB,07/12/2019 01:00,2019,12,7,1,0,159,0.23,90.51,140.6,0,2,20,0,0,0,0,90.7,140.26,0,27,few clouds
3MB-NB,07/12/2019 02:00,2019,12,7,2,0,88,1.91,96.68,131.61,0,2,11,0,0,0,0,97.06,131.02,0,26,few clouds
3MB-NB,07/12/2019 03:00,2019,12,7,3,0,52,0.21,96.59,132.11,0,2,12,0,0,0,0,98.56,128.98,0,26,few clouds
3MB-NB,07/12/2019 04:00,2019,12,7,4,0,42,5.36,95.06,133.82,0,2,13,0,0,0,0,98.94,128.49,0,26,few clouds
3MB-NB,07/12/2019 05:00,2019,12,7,5,0,110,0.89,89.26,143.32,0,2,23,0,0,0,0,96.52,131.8,0,26,few clouds
3MB-NB,07/12/2019 06:00,2019,12,7,6,0,469,0,81.04,158.06,0,2,38,0,0,0,0,86.45,147.15,0,26,few clouds
3MB-NB,07/12/2019 07:00,2019,12,7,7,0,566,0,78.19,164.11,0,2,44,0,0,0,0,82.47,154.16,0,25,few clouds
3MB-NB,07/12/2019 08:00,2019,12,7,8,0,673,0.04,81.18,157.97,0,2,37,0,0,0,0,85.32,149,0,28,light rain
3MB-NB,07/12/2019 09:00,2019,12,7,9,0,652,0.11,83.91,151.93,0,2,31,0,0,0,0,83.41,152.42,0,27,broken clouds
3MB-NB,07/12/2019 10:00,2019,12,7,10,0,590,0.09,84.33,151.29,0,2,31,0,0,0,0,83.11,152.97,0,28,haze
3MB-NB,07/12/2019 11:00,2019,12,7,11,0,681,0.06,85.47,149.41,0,2,29,0,0,0,0,83.3,152.59,0,29,scattered clouds
3MB-NB,07/12/2019 12:00,2019,12,7,12,0,673,0.24,85.14,149.53,0,2,29,0,0,0,0,81.9,155.33,0,31,scattered clouds
3MB-NB,07/12/2019 13:00,2019,12,7,13,0,711,0.17,83.41,152.9,0,2,32,0,0,0,0,77.14,164.82,0,32,scattered clouds
3MB-NB,07/12/2019 14:00,2019,12,7,14,0,711,0,80.43,158.98,0,2,38,0,0,0,0,76.63,165.91,0,31,light rain
3MB-NB,07/12/2019 15:00,2019,12,7,15,0,831,0.2,76.18,167.95,0,2,47,0,0,0,0,74.27,171.2,0,27,broken clouds
3MB-NB,07/12/2019 16:00,2019,12,7,16,0,811,0.13,76.27,167.24,0,2,47,0,0,0,0,70.82,179.51,0,27,broken clouds
3MB-NB,07/12/2019 17:00,2019,12,7,17,0,782,0.35,71.52,178.85,0,2,58,0,0,0,0,70.82,179.5,0,30,few clouds
3MB-NB,07/12/2019 18:00,2019,12,7,18,0,829,0.02,70.44,181.51,0,3,1,0,0,0,0,72.01,176.58,0,29,few clouds
3MB-NB,07/12/2019 19:00,2019,12,7,19,0,910,0.12,65.89,194.57,0,3,14,0,0,0,0,69.11,184.05,0,28,few clouds
3MB-NB,07/12/2019 20:00,2019,12,7,20,0,800,0.42,55.9,234.85,0,3,54,0,0,0,0,63.08,201.59,0,27,few clouds
3MB-NB,07/12/2019 21:00,2019,12,7,21,0,518,0.34,64.74,199.4,0,3,19,0,0,0,0,66.26,191.98,0,27,few clouds
3MB-NB,07/12/2019 22:00,2019,12,7,22,0,283,1.11,66.83,191.2,0,3,11,0,0,0,0,71.66,177.68,0,27,few clouds
3MB-NB,07/12/2019 23:00,2019,12,7,23,0,234,2.33,77.97,164.22,0,2,44,0,0,0,0,77.78,163.61,0,27,few clouds
3MB-NB,08/12/2019 00:00,2019,12,8,0,0,134,10.9,83.47,154.54,0,2,34,0,0,0,0,86.05,147.8,0,26,few clouds
3MB-NB,08/12/2019 01:00,2019,12,8,1,0,63,17.7,94.28,134.91,0,2,14,0,0,0,0,93.06,136.65,0,26,few clouds
3MB-NB,08/12/2019 02:00,2019,12,8,2,0,69,0.58,97.61,130.33,0,2,10,0,0,0,0,95.5,133.11,0,26,few clouds
3MB-NB,08/12/2019 03:00,2019,12,8,3,0,47,0.24,93.38,136.28,0,2,16,0,0,0,0,96.64,131.54,0,26,few clouds
3MB-NB,08/12/2019 04:00,2019,12,8,4,0,69,3.59,96.61,131.96,0,2,11,0,0,0,0,96.66,131.52,0,26,few clouds
3MB-NB,08/12/2019 05:00,2019,12,8,5,0,62,0.35,94.22,135.05,0,2,15,0,0,0,0,95.32,133.37,0,26,few clouds
3MB-NB,08/12/2019 06:00,2019,12,8,6,0,145,1.21,90.45,141.02,0,2,21,0,0,0,0,88.92,143.03,0,25,few clouds
3MB-NB,08/12/2019 07:00,2019,12,8,7,0,200,1.1,85.49,149.41,0,2,29,0,0,0,0,86.94,146.26,0,25,scattered clouds
3MB-NB,08/12/2019 08:00,2019,12,8,8,0,234,1.87,90.79,140.74,0,2,20,0,0,0,0,89.51,142.03,0,25,mist
3MB-NB,08/12/2019 09:00,2019,12,8,9,0,258,1.65,94.21,135.19,0,2,15,0,0,0,0,88.84,143.1,0,26,mist
3MB-NB,08/12/2019 10:00,2019,12,8,10,0,297,1.14,88.36,144.44,0,2,24,0,0,0,0,88.66,143.38,0,28,haze
3MB-NB,08/12/2019 11:00,2019,12,8,11,0,269,1.05,93.66,136.24,0,2,16,0,0,0,0,90.9,139.85,0,29,broken clouds
3MB-NB,08/12/2019 12:00,2019,12,8,12,0,247,0.26,95.51,133.32,0,2,13,0,0,0,0,91.99,138.18,0,31,broken clouds
3MB-NB,08/12/2019 13:00,2019,12,8,13,0,273,0.67,92.48,137.76,0,2,17,0,0,0,0,88.2,144.17,0,32,broken clouds
3MB-NB,08/12/2019 14:00,2019,12,8,14,0,316,0.52,91.9,138.8,0,2,18,0,0,0,0,87.35,145.54,0,31,broken clouds
3MB-NB,08/12/2019 15:00,2019,12,8,15,0,301,1.03,85,149.91,0,2,29,0,0,0,0,83.6,152.19,0,33,broken clouds
3MB-NB,08/12/2019 16:00,2019,12,8,16,0,370,0.76,85.29,149.42,0,2,29,0,0,0,0,86.42,147.16,0,32,broken clouds
3MB-NB,08/12/2019 17:00,2019,12,8,17,0,291,1.29,86.07,148.3,0,2,28,0,0,0,0,87.04,146.05,0,29,thunderstorm
3MB-NB,08/12/2019 18:00,2019,12,8,18,0,304,0.98,87.52,145.69,0,2,25,0,0,0,0,85.97,147.86,0,29,broken clouds
